run_id,optimizer,learning_rate,step,task,removed_fraction,draw,shortlist_ndcg,relative_shortlist_ndcg,margin,relative_margin
adamw-lr1e-6,adamw,1e-06,3907,MSMARCO,0.1,5,1.0,1.0,0.36117167314776705,0.9899388194163083
adamw-lr1e-6,adamw,1e-06,3907,NFCorpus,0.1,5,0.7403380385193568,1.0620143814457057,0.0035810175478192263,0.5790442562304963
adamw-lr1e-6,adamw,1e-06,3907,NQ,0.1,5,1.0,1.0,0.3730249272593545,1.0063266696773807
adamw-lr1e-6,adamw,1e-06,3907,QuoraRetrieval,0.1,5,1.0,1.0,0.477185911714031,1.006562971116671
adamw-lr1e-6,adamw,1e-06,3907,SCIDOCS,0.1,5,0.86024524972907,1.0031941275979652,0.0896285049943454,0.9240213426752021
adamw-lr1e-6,adamw,1e-06,3907,SciFact,0.1,5,1.0,1.0236115350940154,0.26547327204614174,1.0043344801836798
adamw-lr1e-6,adamw,1e-06,3907,TRECCOVID,0.1,5,0.8880158835937564,1.0,0.06122507839540119,1.0027121448019598
adamw-lr1e-6,adamw,1e-06,3907,Touche2020,0.1,5,1.0,1.0,0.26938246536731497,1.0085247731990326
adamw-lr1e-6,adamw,1e-06,3907,ArguAna,0.1,6,1.0,1.0,0.216163205592461,1.0041199925937057
adamw-lr1e-6,adamw,1e-06,3907,ClimateFEVER,0.1,6,0.8040130080693787,1.0669719720157675,0.010698425436193804,1.199228450988468
adamw-lr1e-6,adamw,1e-06,3907,DBPedia,0.1,6,0.9769331095982161,0.9769331095982161,0.2723261921869685,0.998477239790649
adamw-lr1e-6,adamw,1e-06,3907,FEVER,0.1,6,1.0,1.0,0.3579335783709138,1.0010677380597064
adamw-lr1e-6,adamw,1e-06,3907,FiQA2018,0.1,6,0.9769331095982161,1.0,0.20493550667463506,0.9867295984582556
adamw-lr1e-6,adamw,1e-06,3907,HotpotQA,0.1,6,1.0,1.0,0.2787807536224846,1.0133749910449261
adamw-lr1e-6,adamw,1e-06,3907,MSMARCO,0.1,6,1.0,1.0,0.36133171489578675,0.9903774793414103
adamw-lr1e-6,adamw,1e-06,3907,NFCorpus,0.1,6,0.675470082434418,0.9689613453016062,0.0001459374624131933,0.023597831691909762
adamw-lr1e-6,adamw,1e-06,3907,NQ,0.1,6,1.0,1.0,0.37077424682057314,1.000254904535283
adamw-lr1e-6,adamw,1e-06,3907,QuoraRetrieval,0.1,6,1.0,1.0,0.4778873607391498,1.0080425885937971
adamw-lr1e-6,adamw,1e-06,3907,SCIDOCS,0.1,6,0.8575062653016419,1.0,0.09457168879359534,0.9749828903609681
adamw-lr1e-6,adamw,1e-06,3907,SciFact,0.1,6,0.9769331095982161,1.0,0.2648389426242866,1.001934694678895
adamw-lr1e-6,adamw,1e-06,3907,TRECCOVID,0.1,6,0.8891326621279816,1.0012576109896882,0.06589980166169859,1.079272304716051
adamw-lr1e-6,adamw,1e-06,3907,Touche2020,0.1,6,1.0,1.0,0.2621547586542006,0.9814653977357727
adamw-lr1e-6,adamw,1e-06,3907,ArguAna,0.1,7,1.0,1.0,0.21011921513295312,0.9760444852990954
adamw-lr1e-6,adamw,1e-06,3907,ClimateFEVER,0.1,7,0.7496961176675948,0.9948903028336754,0.007167574330676493,0.8034415076486182
adamw-lr1e-6,adamw,1e-06,3907,DBPedia,0.1,7,1.0,1.0,0.272270614248397,0.9982734646552038
adamw-lr1e-6,adamw,1e-06,3907,FEVER,0.1,7,1.0,1.0,0.35357039874734897,0.9888648081854269
adamw-lr1e-6,adamw,1e-06,3907,FiQA2018,0.1,7,0.9769331095982161,1.0,0.2071966040255279,0.9976163975167696
adamw-lr1e-6,adamw,1e-06,3907,HotpotQA,0.1,7,1.0,1.0,0.2714356145655371,0.9866752274158432
adamw-lr1e-6,adamw,1e-06,3907,MSMARCO,0.1,7,1.0,1.0,0.3652950367963637,1.001240585434503
adamw-lr1e-6,adamw,1e-06,3907,NFCorpus,0.1,7,0.6823633436720545,0.9788497235673959,0.005319315422354826,0.8601239734970286
adamw-lr1e-6,adamw,1e-06,3907,NQ,0.1,7,1.0,1.0,0.37110470051713856,1.0011463848188944
adamw-lr1e-6,adamw,1e-06,3907,QuoraRetrieval,0.1,7,1.0,1.0,0.4788795505466461,1.0101354867620558
adamw-lr1e-6,adamw,1e-06,3907,SCIDOCS,0.1,7,0.86024524972907,1.0031941275979652,0.09242791573085109,0.9528817511759191
adamw-lr1e-6,adamw,1e-06,3907,SciFact,0.1,7,0.9769331095982161,1.0,0.2639129167259237,0.9984313674621828
adamw-lr1e-6,adamw,1e-06,3907,TRECCOVID,0.1,7,0.8880158835937564,1.0,0.06304386425985643,1.0324992634611723
adamw-lr1e-6,adamw,1e-06,3907,Touche2020,0.1,7,1.0,1.0,0.26265449906971117,0.9833363457520956
adamw-lr1e-6,adamw,1e-06,3907,ArguAna,0.1,8,1.0,1.0,0.2210129780865004,1.0266481259429912
adamw-lr1e-6,adamw,1e-06,3907,ClimateFEVER,0.1,8,0.7809461176675948,1.0363608683479781,0.015489694862356844,1.7363006254382916
adamw-lr1e-6,adamw,1e-06,3907,DBPedia,0.1,8,1.0,1.0,0.273154763223235,1.0015151749764568
adamw-lr1e-6,adamw,1e-06,3907,FEVER,0.1,8,1.0,1.0,0.3566061254374425,0.9973551210106468
adamw-lr1e-6,adamw,1e-06,3907,FiQA2018,0.1,8,0.9769331095982161,1.0,0.205074300972371,0.9873978693884401
adamw-lr1e-6,adamw,1e-06,3907,HotpotQA,0.1,8,1.0,1.0,0.27168695495193107,0.9875888559877644
adamw-lr1e-6,adamw,1e-06,3907,MSMARCO,0.1,8,1.0,1.0,0.3638722414964396,0.997340832479897
adamw-lr1e-6,adamw,1e-06,3907,NFCorpus,0.1,8,0.6744930714005313,0.9675598236792754,0.005311689501715058,0.8588908755057562
adamw-lr1e-6,adamw,1e-06,3907,NQ,0.1,8,1.0,1.0,0.37209847616689806,1.003827339540544
adamw-lr1e-6,adamw,1e-06,3907,QuoraRetrieval,0.1,8,1.0,1.0,0.47134675522519204,0.994246013386068
adamw-lr1e-6,adamw,1e-06,3907,SCIDOCS,0.1,8,0.8583298984711626,1.000960498136105,0.09290713643788029,0.9578222571140113
adamw-lr1e-6,adamw,1e-06,3907,SciFact,0.1,8,0.9769331095982161,1.0,0.26130990914591135,0.9885837084318172
adamw-lr1e-6,adamw,1e-06,3907,TRECCOVID,0.1,8,0.8880158835937564,1.0,0.05816049058732427,0.9525219368919676
adamw-lr1e-6,adamw,1e-06,3907,Touche2020,0.1,8,1.0,1.0,0.26386354390963934,0.9878628158447699
adamw-lr1e-6,adamw,1e-06,3907,ArguAna,0.1,9,1.0,1.0,0.2119843652332863,0.9847084690691345
adamw-lr1e-6,adamw,1e-06,3907,ClimateFEVER,0.1,9,0.7774085605164843,1.031666324488915,0.012969748094482184,1.4538299126184373
adamw-lr1e-6,adamw,1e-06,3907,DBPedia,0.1,9,1.0,1.0,0.26841326354785033,0.9841305838347572
adamw-lr1e-6,adamw,1e-06,3907,FEVER,0.1,9,1.0,1.0,0.36057354096548144,1.0084511788509682
adamw-lr1e-6,adamw,1e-06,3907,FiQA2018,0.1,9,0.9769331095982161,1.0,0.2046660197100672,0.9854320645723392
adamw-lr1e-6,adamw,1e-06,3907,HotpotQA,0.1,9,1.0,1.0,0.27383219773381245,0.9953868669932949
adamw-lr1e-6,adamw,1e-06,3907,MSMARCO,0.1,9,1.0,1.0,0.36536505362984745,1.0014324952287403
adamw-lr1e-6,adamw,1e-06,3907,NFCorpus,0.1,9,0.6860211481175729,0.9840968414021428,0.0037574498314482518,0.6075730470238371
adamw-lr1e-6,adamw,1e-06,3907,NQ,0.1,9,1.0,1.0,0.3679342730140158,0.9925933753079433
adamw-lr1e-6,adamw,1e-06,3907,QuoraRetrieval,0.1,9,1.0,1.0,0.470472780382967,0.9924024746472327
adamw-lr1e-6,adamw,1e-06,3907,SCIDOCS,0.1,9,0.86024524972907,1.0031941275979652,0.09892084241975374,1.01982030869565
adamw-lr1e-6,adamw,1e-06,3907,SciFact,0.1,9,0.9769331095982161,1.0,0.2618134572202419,0.9904887239144771
adamw-lr1e-6,adamw,1e-06,3907,TRECCOVID,0.1,9,0.8880158835937564,1.0,0.05779855042330486,0.9465942711761304
adamw-lr1e-6,adamw,1e-06,3907,Touche2020,0.1,9,1.0,1.0,0.2600403676950705,0.9735494568834119
adamw-lr1e-6,adamw,1e-06,3907,ArguAna,0.1,10,1.0,1.0,0.2185648988348845,1.0152763232661017
adamw-lr1e-6,adamw,1e-06,3907,ClimateFEVER,0.1,10,0.7439337866862638,0.9872433548504311,0.0034366941291750176,0.38523251871333214
adamw-lr1e-6,adamw,1e-06,3907,DBPedia,0.1,10,1.0,1.0,0.2708602541473619,0.9931024142707975
adamw-lr1e-6,adamw,1e-06,3907,FEVER,0.1,10,1.0,1.0,0.35646522855886287,0.9969610609725208
adamw-lr1e-6,adamw,1e-06,3907,FiQA2018,0.1,10,0.9769331095982161,1.0,0.20681678486978222,0.9957876329014183
adamw-lr1e-6,adamw,1e-06,3907,HotpotQA,0.1,10,1.0,1.0,0.2692750516444622,0.978821527322324
adamw-lr1e-6,adamw,1e-06,3907,MSMARCO,0.1,10,1.0,1.0,0.36734016596149255,1.0068460991051533
adamw-lr1e-6,adamw,1e-06,3907,NFCorpus,0.1,10,0.6950663899391181,0.9970722342609876,3.7317765756748195e-05,0.006034217265972183
adamw-lr1e-6,adamw,1e-06,3907,NQ,0.1,10,1.0,1.0,0.3642656920365534,0.9826964740348423
adamw-lr1e-6,adamw,1e-06,3907,QuoraRetrieval,0.1,10,1.0,1.0,0.47320413525696564,0.9981639202592182
adamw-lr1e-6,adamw,1e-06,3907,SCIDOCS,0.1,10,0.86024524972907,1.0031941275979652,0.10200833330448225,1.0516506674970636
adamw-lr1e-6,adamw,1e-06,3907,SciFact,0.1,10,0.9769331095982161,1.0,0.2608637951116384,0.9868959765435527
adamw-lr1e-6,adamw,1e-06,3907,TRECCOVID,0.1,10,0.8755000588751274,0.9859058548953222,0.0663193590761554,1.0861435954672138
adamw-lr1e-6,adamw,1e-06,3907,Touche2020,0.1,10,1.0,1.0,0.27068924185497634,1.0134171349162047
adamw-lr1e-6,adamw,1e-06,3907,ArguAna,0.1,11,1.0,1.0,0.2159948288870766,1.0033378501578543
adamw-lr1e-6,adamw,1e-06,3907,ClimateFEVER,0.1,11,0.7453634025471818,0.9891405381534867,0.006906143786474475,0.7741367329942278
adamw-lr1e-6,adamw,1e-06,3907,DBPedia,0.1,11,1.0,1.0,0.269825866444224,0.9893098573727322
adamw-lr1e-6,adamw,1e-06,3907,FEVER,0.1,11,1.0,1.0,0.3547879693520644,0.99227010661185
adamw-lr1e-6,adamw,1e-06,3907,FiQA2018,0.1,11,0.9769331095982161,1.0,0.2063868570758462,0.9937176037182858
adamw-lr1e-6,adamw,1e-06,3907,HotpotQA,0.1,11,1.0,1.0,0.27922146544341225,1.0149769895035095
adamw-lr1e-6,adamw,1e-06,3907,MSMARCO,0.1,11,1.0,1.0,0.36801105084587127,1.0086849337640786
adamw-lr1e-6,adamw,1e-06,3907,NFCorpus,0.1,11,0.7124965651378292,1.022075807992213,0.0018473426112769632,0.2987120599286634
adamw-lr1e-6,adamw,1e-06,3907,NQ,0.1,11,1.0,1.0,0.373966996752089,1.0088681342979717
adamw-lr1e-6,adamw,1e-06,3907,QuoraRetrieval,0.1,11,1.0,1.0,0.478978609646885,1.010344439331285
adamw-lr1e-6,adamw,1e-06,3907,SCIDOCS,0.1,11,0.8629842341564983,1.0063882551959307,0.10380673895596353,1.0701912557269044
adamw-lr1e-6,adamw,1e-06,3907,SciFact,0.1,11,0.9769331095982161,1.0,0.2614436286757875,0.9890895941411146
adamw-lr1e-6,adamw,1e-06,3907,TRECCOVID,0.1,11,0.8798327739955403,0.9907849513174253,0.059231051655991525,0.9700550232258425
adamw-lr1e-6,adamw,1e-06,3907,Touche2020,0.1,11,1.0,1.0,0.26557031920194085,0.9942527089739421
adamw-lr1e-6,adamw,1e-06,3907,ArguAna,0.1,12,1.0,1.0,0.21514432915206283,0.9993871140217838
adamw-lr1e-6,adamw,1e-06,3907,ClimateFEVER,0.1,12,0.7535465121453979,1.0,0.0063094020304786825,0.7072456100013126
adamw-lr1e-6,adamw,1e-06,3907,DBPedia,0.1,12,0.9769331095982161,0.9769331095982161,0.2736550675038273,1.0033495282317553
adamw-lr1e-6,adamw,1e-06,3907,FEVER,0.1,12,1.0,1.0,0.36060527856105457,1.0085399424790034
adamw-lr1e-6,adamw,1e-06,3907,FiQA2018,0.1,12,0.9769331095982161,1.0,0.2102254706413203,1.0121998749633079
adamw-lr1e-6,adamw,1e-06,3907,HotpotQA,0.1,12,1.0,1.0,0.273257654374354,0.9932983875549527
adamw-lr1e-6,adamw,1e-06,3907,MSMARCO,0.1,12,1.0,1.0,0.3664376820684873,1.0043724725557692
adamw-lr1e-6,adamw,1e-06,3907,NFCorpus,0.1,12,0.7100757865209442,1.0186032028150294,0.010102748822216389,1.6335967639159759
adamw-lr1e-6,adamw,1e-06,3907,NQ,0.1,12,1.0,1.0,0.3698061995146237,0.9976433583615633
adamw-lr1e-6,adamw,1e-06,3907,QuoraRetrieval,0.1,12,1.0,1.0,0.47435506560650065,1.000591661405253
adamw-lr1e-6,adamw,1e-06,3907,SCIDOCS,0.1,12,0.8575062653016419,1.0,0.09453517681894323,0.9746064716776051
adamw-lr1e-6,adamw,1e-06,3907,SciFact,0.1,12,0.9769331095982161,1.0,0.26040440939287995,0.985158035418644
adamw-lr1e-6,adamw,1e-06,3907,TRECCOVID,0.1,12,0.8798327739955403,0.9907849513174253,0.05381259883133664,0.8813144516216739
adamw-lr1e-6,adamw,1e-06,3907,Touche2020,0.1,12,1.0,1.0,0.26578578797797037,0.9950593895356495
adamw-lr1e-6,adamw,1e-06,3907,ArguAna,0.1,13,1.0,1.0,0.21352228778479695,0.9918524174427722
adamw-lr1e-6,adamw,1e-06,3907,ClimateFEVER,0.1,13,0.7357506770880478,0.9763838930039179,0.01076720737141577,1.2069384877713736
adamw-lr1e-6,adamw,1e-06,3907,DBPedia,0.1,13,1.0,1.0,0.27379358824041794,1.003857411082149
adamw-lr1e-6,adamw,1e-06,3907,FEVER,0.1,13,1.0,1.0,0.35612157911015974,0.9959999430526418
adamw-lr1e-6,adamw,1e-06,3907,FiQA2018,0.1,13,0.9769331095982161,1.0,0.207652590358397,0.9998118941314618
adamw-lr1e-6,adamw,1e-06,3907,HotpotQA,0.1,13,1.0,1.0,0.27695703046992826,1.0067457119093481
adamw-lr1e-6,adamw,1e-06,3907,MSMARCO,0.1,13,1.0,1.0,0.3592144373931331,0.9845742136171459
adamw-lr1e-6,adamw,1e-06,3907,NFCorpus,0.1,13,0.6889242473770677,0.9882613351927281,0.0027423730098618954,0.4434369054597636
adamw-lr1e-6,adamw,1e-06,3907,NQ,0.1,13,1.0,1.0,0.3636158854832887,0.9809434607188535
adamw-lr1e-6,adamw,1e-06,3907,QuoraRetrieval,0.1,13,1.0,1.0,0.47297209444974997,0.9976744596976262
adamw-lr1e-6,adamw,1e-06,3907,SCIDOCS,0.1,13,0.8575062653016419,1.0,0.09810700184424496,1.0114300531474556
adamw-lr1e-6,adamw,1e-06,3907,SciFact,0.1,13,0.9769331095982161,1.0,0.2599268665740128,0.9833514026263642
adamw-lr1e-6,adamw,1e-06,3907,TRECCOVID,0.1,13,0.9110827739955403,1.0259757633032793,0.05943504961575605,0.9733959945586954
adamw-lr1e-6,adamw,1e-06,3907,Touche2020,0.1,13,1.0,1.0,0.2668945971246172,0.999210593258647
adamw-lr1e-6,adamw,1e-06,3907,ArguAna,0.1,14,1.0,1.0,0.21479114323750625,0.9977464969845931
adamw-lr1e-6,adamw,1e-06,3907,ClimateFEVER,0.1,14,0.7719590668618461,1.0244345298129327,0.004396505331013852,0.4928215193272458
adamw-lr1e-6,adamw,1e-06,3907,DBPedia,0.1,14,1.0,1.0,0.27501773754849057,1.0083457242054672
adamw-lr1e-6,adamw,1e-06,3907,FEVER,0.1,14,1.0,1.0,0.35379448008730285,0.9894915183173737
adamw-lr1e-6,adamw,1e-06,3907,FiQA2018,0.1,14,0.9769331095982161,1.0,0.20143749213579792,0.969887253579543
adamw-lr1e-6,adamw,1e-06,3907,HotpotQA,0.1,14,1.0,1.0,0.2741284002801734,0.9964635706353708
adamw-lr1e-6,adamw,1e-06,3907,MSMARCO,0.1,14,1.0,1.0,0.3644295172318298,0.9988682747590036
adamw-lr1e-6,adamw,1e-06,3907,NFCorpus,0.1,14,0.7446707536397696,1.0682296581560424,0.013530657331505639,2.187883557175718
adamw-lr1e-6,adamw,1e-06,3907,NQ,0.1,14,1.0,1.0,0.37459693454797366,1.0105675467444644
adamw-lr1e-6,adamw,1e-06,3907,QuoraRetrieval,0.1,14,1.0,1.0,0.47708584127935716,1.0063518852661175
adamw-lr1e-6,adamw,1e-06,3907,SCIDOCS,0.1,14,0.8555909140437343,0.9977663705381397,0.0893455070962876,0.9211037876211027
adamw-lr1e-6,adamw,1e-06,3907,SciFact,0.1,14,0.9769331095982161,1.0,0.26663088367629384,1.0087139390492086
adamw-lr1e-6,adamw,1e-06,3907,TRECCOVID,0.1,14,0.8660657717261977,0.9752818476864089,0.061940782455007816,1.014433569607935
adamw-lr1e-6,adamw,1e-06,3907,Touche2020,0.1,14,1.0,1.0,0.26434891484691664,0.9896799668377549
adamw-lr1e-6,adamw,1e-06,3907,ArguAna,0.1,15,1.0,1.0,0.2140059414265733,0.994099082363693
adamw-lr1e-6,adamw,1e-06,3907,ClimateFEVER,0.1,15,0.7578792272658109,1.0057497646801887,0.007551483483226384,0.8464753896977599
adamw-lr1e-6,adamw,1e-06,3907,DBPedia,0.1,15,0.96875,0.96875,0.27090504834285656,0.9932666510792989
adamw-lr1e-6,adamw,1e-06,3907,FEVER,0.1,15,1.0,1.0,0.3559393929247121,0.9954904051841863
adamw-lr1e-6,adamw,1e-06,3907,FiQA2018,0.1,15,0.9769331095982161,1.0,0.2073812029471852,0.9985052099182825
adamw-lr1e-6,adamw,1e-06,3907,HotpotQA,0.1,15,1.0,1.0,0.27276712190427926,0.9915152897944007
adamw-lr1e-6,adamw,1e-06,3907,MSMARCO,0.1,15,1.0,1.0,0.3647261955358938,0.9996814430994547
adamw-lr1e-6,adamw,1e-06,3907,NFCorpus,0.1,15,0.7009577514530869,1.005523388096935,0.005720004766583641,0.9249147376332595
adamw-lr1e-6,adamw,1e-06,3907,NQ,0.1,15,1.0,1.0,0.36020238705496443,0.9717347074846864
adamw-lr1e-6,adamw,1e-06,3907,QuoraRetrieval,0.1,15,1.0,1.0,0.46627255758445607,0.9835426390241836
adamw-lr1e-6,adamw,1e-06,3907,SCIDOCS,0.1,15,0.8555909140437343,0.9977663705381397,0.09598028479746215,0.9895047522492373
adamw-lr1e-6,adamw,1e-06,3907,SciFact,0.1,15,1.0,1.0236115350940154,0.2629899915575385,0.9949397708803713
adamw-lr1e-6,adamw,1e-06,3907,TRECCOVID,0.1,15,0.8880158835937564,1.0,0.05992325155933579,0.9813915093178909
adamw-lr1e-6,adamw,1e-06,3907,Touche2020,0.1,15,1.0,1.0,0.26582467221757,0.9952049658962704
adamw-lr1e-6,adamw,1e-06,3907,ArguAna,0.1,16,1.0,1.0,0.2170143146171316,1.0080735589983414
adamw-lr1e-6,adamw,1e-06,3907,ClimateFEVER,0.1,16,0.7834925120627381,1.0397400816468274,0.010327226265251422,1.1576192806079892
adamw-lr1e-6,adamw,1e-06,3907,DBPedia,0.1,16,0.9769331095982161,0.9769331095982161,0.2770016198901273,1.015619579682383
adamw-lr1e-6,adamw,1e-06,3907,FEVER,0.1,16,1.0,1.0,0.3557393074788685,0.9949308067089581
adamw-lr1e-6,adamw,1e-06,3907,FiQA2018,0.1,16,0.9769331095982161,1.0,0.20105717633134174,0.9680560976851466
adamw-lr1e-6,adamw,1e-06,3907,HotpotQA,0.1,16,1.0,1.0,0.28318039222713065,1.0293677870814186
adamw-lr1e-6,adamw,1e-06,3907,MSMARCO,0.1,16,1.0,1.0,0.3687382533548931,1.0106781299275083
adamw-lr1e-6,adamw,1e-06,3907,NFCorpus,0.1,16,0.6764084226584386,0.9703073936751192,0.002310485411435057,0.3736014383427317
adamw-lr1e-6,adamw,1e-06,3907,NQ,0.1,16,1.0,1.0,0.37323610611764846,1.0068963766906214
adamw-lr1e-6,adamw,1e-06,3907,QuoraRetrieval,0.1,16,1.0,1.0,0.474666589949441,1.001248782373219
adamw-lr1e-6,adamw,1e-06,3907,SCIDOCS,0.1,16,0.864577964849483,1.008246819683998,0.09700332635934658,1.0000517566613338
adamw-lr1e-6,adamw,1e-06,3907,SciFact,0.1,16,0.9769331095982161,1.0,0.2669664071416836,1.0099832863646818
adamw-lr1e-6,adamw,1e-06,3907,TRECCOVID,0.1,16,0.9028996643973242,1.0167607146207045,0.0629876719389556,1.031578975172638
adamw-lr1e-6,adamw,1e-06,3907,Touche2020,0.1,16,1.0,1.0,0.27011734192129644,1.011276033229721
adamw-lr1e-6,adamw,1e-06,3907,ArguAna,0.1,17,1.0,1.0,0.21155267351200593,0.9827031773415866
adamw-lr1e-6,adamw,1e-06,3907,ClimateFEVER,0.1,17,0.7310963414027121,0.9702073191490613,-0.0012258063332557956,-0.13740543774497657
adamw-lr1e-6,adamw,1e-06,3907,DBPedia,0.1,17,1.0,1.0,0.27117540951652597,0.9942579236273564
adamw-lr1e-6,adamw,1e-06,3907,FEVER,0.1,17,1.0,1.0,0.3607717160505108,1.0090054344338422
adamw-lr1e-6,adamw,1e-06,3907,FiQA2018,0.1,17,0.9769331095982161,1.0,0.20960067037277022,1.0091915679690406
adamw-lr1e-6,adamw,1e-06,3907,HotpotQA,0.1,17,1.0,1.0,0.27015485657384825,0.9820196401793012
adamw-lr1e-6,adamw,1e-06,3907,MSMARCO,0.1,17,1.0,1.0,0.3627062111032369,0.9941448488613858
adamw-lr1e-6,adamw,1e-06,3907,NFCorpus,0.1,17,0.7049194382310104,1.0112064249179966,0.002645959922057902,0.4278470782743741
adamw-lr1e-6,adamw,1e-06,3907,NQ,0.1,17,1.0,1.0,0.3651070465957822,0.9849662353020777
adamw-lr1e-6,adamw,1e-06,3907,QuoraRetrieval,0.1,17,1.0,1.0,0.4681729887568903,0.987551356801406
adamw-lr1e-6,adamw,1e-06,3907,SCIDOCS,0.1,17,0.8555909140437343,0.9977663705381397,0.09857166190491722,1.016220446707819
adamw-lr1e-6,adamw,1e-06,3907,SciFact,0.1,17,0.9769331095982161,1.0,0.27053926383018134,1.023500063919559
adamw-lr1e-6,adamw,1e-06,3907,TRECCOVID,0.1,17,0.8880158835937564,1.0,0.06529144389054428,1.0693089409849088
adamw-lr1e-6,adamw,1e-06,3907,Touche2020,0.1,17,1.0,1.0,0.26334636005043993,0.9859265623711443
adamw-lr1e-6,adamw,1e-06,3907,ArguAna,0.1,18,1.0,1.0,0.21129940788241136,0.9815267093973047
adamw-lr1e-6,adamw,1e-06,3907,ClimateFEVER,0.1,18,0.7602471833507496,1.0088921799747628,0.010504313339021732,1.1774696649878427
adamw-lr1e-6,adamw,1e-06,3907,DBPedia,0.1,18,0.9769331095982161,0.9769331095982161,0.2701998440579244,0.9906810370322147
adamw-lr1e-6,adamw,1e-06,3907,FEVER,0.1,18,1.0,1.0,0.3581408783765856,1.001647514197844
adamw-lr1e-6,adamw,1e-06,3907,FiQA2018,0.1,18,0.9769331095982161,1.0,0.21064903092870133,1.0142392456856977
adamw-lr1e-6,adamw,1e-06,3907,HotpotQA,0.1,18,1.0,1.0,0.27582583385519666,1.0026337840074815
adamw-lr1e-6,adamw,1e-06,3907,MSMARCO,0.1,18,1.0,1.0,0.36433668941213404,0.9986138421191519
adamw-lr1e-6,adamw,1e-06,3907,NFCorpus,0.1,18,0.7043134555396131,1.010337143184941,0.0028442235477156054,0.4599059587806815
adamw-lr1e-6,adamw,1e-06,3907,NQ,0.1,18,1.0,1.0,0.37213771404009904,1.0039331933732991
adamw-lr1e-6,adamw,1e-06,3907,QuoraRetrieval,0.1,18,1.0,1.0,0.4724008484101905,0.9964694888535536
adamw-lr1e-6,adamw,1e-06,3907,SCIDOCS,0.1,18,0.8673169492769113,1.0114409472819634,0.09594066214419292,0.9890962641541106
adamw-lr1e-6,adamw,1e-06,3907,SciFact,0.1,18,0.9769331095982161,1.0,0.26312421234175615,0.995447552927536
adamw-lr1e-6,adamw,1e-06,3907,TRECCOVID,0.1,18,0.8880158835937564,1.0,0.061263799111218376,1.003346292328151
adamw-lr1e-6,adamw,1e-06,3907,Touche2020,0.1,18,1.0,1.0,0.2666838575515325,0.9984216180747593
adamw-lr1e-6,adamw,1e-06,3907,ArguAna,0.1,19,1.0,1.0,0.21565440757331453,1.0017565271657354
adamw-lr1e-6,adamw,1e-06,3907,ClimateFEVER,0.1,19,0.7766134025471818,1.0306111036677894,0.010144800996115994,1.137170516980931
adamw-lr1e-6,adamw,1e-06,3907,DBPedia,0.1,19,0.9769331095982161,0.9769331095982161,0.27396133347668816,1.004472444836905
adamw-lr1e-6,adamw,1e-06,3907,FEVER,0.1,19,1.0,1.0,0.36144642114392955,1.0108924479540606
adamw-lr1e-6,adamw,1e-06,3907,FiQA2018,0.1,19,0.9769331095982161,1.0,0.20936989990793922,1.0080804474424243
adamw-lr1e-6,adamw,1e-06,3907,HotpotQA,0.1,19,1.0,1.0,0.2743593300303467,0.9973030060356739
adamw-lr1e-6,adamw,1e-06,3907,MSMARCO,0.1,19,1.0,1.0,0.36305253199514337,0.9950940830354977
adamw-lr1e-6,adamw,1e-06,3907,NFCorpus,0.1,19,0.7216038632379858,1.035140220537897,0.008022932920550754,1.2972941806991645
adamw-lr1e-6,adamw,1e-06,3907,NQ,0.1,19,1.0,1.0,0.36417484986183946,0.9824514048813737
adamw-lr1e-6,adamw,1e-06,3907,QuoraRetrieval,0.1,19,1.0,1.0,0.4784806298822172,1.0092940143728457
adamw-lr1e-6,adamw,1e-06,3907,SCIDOCS,0.1,19,0.8575062653016419,1.0,0.09486212326156668,0.9779771124231453
adamw-lr1e-6,adamw,1e-06,3907,SciFact,0.1,19,0.9769331095982161,1.0,0.26175970362912737,0.9902853641390318
adamw-lr1e-6,adamw,1e-06,3907,TRECCOVID,0.1,19,0.8891326621279816,1.0012576109896882,0.057291207434029344,0.938285274433957
adamw-lr1e-6,adamw,1e-06,3907,Touche2020,0.1,19,1.0,1.0,0.2660029423087145,0.9958723805440447
adamw-lr1e-6,adamw,1e-06,3907,ArguAna,0.25,0,1.0,1.0,0.21691811012770792,1.0076266704960042
adamw-lr1e-6,adamw,1e-06,3907,ClimateFEVER,0.25,0,0.773879786603604,1.0269834364972588,0.01074126376337443,1.2040303670324832
adamw-lr1e-6,adamw,1e-06,3907,DBPedia,0.25,0,0.9769331095982161,0.9769331095982161,0.27328940544673636,1.0020088373546558
adamw-lr1e-6,adamw,1e-06,3907,FEVER,0.25,0,1.0,1.0,0.35226836319145993,0.9852232783945101
adamw-lr1e-6,adamw,1e-06,3907,FiQA2018,0.25,0,0.9769331095982161,1.0,0.20552963369412547,0.9895902189768156
adamw-lr1e-6,adamw,1e-06,3907,HotpotQA,0.25,0,1.0,1.0,0.2731224402351916,0.9928068807874216
adamw-lr1e-6,adamw,1e-06,3907,MSMARCO,0.25,0,1.0,1.0,0.36042776252553854,0.9878998278290062
adamw-lr1e-6,adamw,1e-06,3907,NFCorpus,0.25,0,0.6517478015636701,0.9349317505291771,-0.0015572846869210963,-0.25181020233383344
adamw-lr1e-6,adamw,1e-06,3907,NQ,0.25,0,1.0,1.0,0.3546536141327925,0.9567655250855622
adamw-lr1e-6,adamw,1e-06,3907,QuoraRetrieval,0.25,0,1.0,1.0,0.4765819311367754,1.005288950929957
