model_family,optimizer,learning_rate,aux_learning_rate,run_id,stage,fraction,checkpoint_step,task,ndcg_at_10,subsets,result_path
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,QuoraRetrieval,0.88748,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/QuoraRetrievalDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,SCIDOCS,0.09936,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/SCIDOCSDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,SciFact,0.84328,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/SciFactDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,TRECCOVID,0.78922,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/TRECCOVIDDecontaminated.json
dense,normuon,0.003,3e-06,normuon-lr3e-3,5,1.0,3907,Touche2020,0.34099,1,results/decontaminated-beir/dense/normuon-lr3e-3__checkpoint-3907/results/normuon-lr3e-3__checkpoint-3907/local/Touche2020Decontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,1,0.2,782,ArguAna,0.3985,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-782/local/ArguAnaDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,1,0.2,782,ClimateFEVER,0.32218,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-782/local/ClimateFEVERDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,1,0.2,782,DBPedia,0.30503,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-782/local/DBPediaDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,1,0.2,782,FEVER,0.91916,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-782/local/FEVERDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,1,0.2,782,FiQA2018,0.54503,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-782/local/FiQA2018Decontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,1,0.2,782,HotpotQA,0.74863,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-782/local/HotpotQADecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,1,0.2,782,MSMARCO,0.56908,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-782/local/MSMARCODecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,1,0.2,782,NFCorpus,0.26788,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-782/local/NFCorpusDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,1,0.2,782,NQ,0.94971,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-782/local/NQDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,1,0.2,782,QuoraRetrieval,0.91672,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-782/local/QuoraRetrievalDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,1,0.2,782,SCIDOCS,0.14725,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-782/local/SCIDOCSDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,1,0.2,782,SciFact,0.8962,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-782/local/SciFactDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,1,0.2,782,TRECCOVID,0.79792,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-782/local/TRECCOVIDDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,1,0.2,782,Touche2020,0.38868,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-782/local/Touche2020Decontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,2,0.4,1563,ArguAna,0.41271,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-1563/local/ArguAnaDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,2,0.4,1563,ClimateFEVER,0.35635,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-1563/local/ClimateFEVERDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,2,0.4,1563,DBPedia,0.31111,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-1563/local/DBPediaDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,2,0.4,1563,FEVER,0.92691,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-1563/local/FEVERDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,2,0.4,1563,FiQA2018,0.55943,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-1563/local/FiQA2018Decontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,2,0.4,1563,HotpotQA,0.75461,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-1563/local/HotpotQADecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,2,0.4,1563,MSMARCO,0.57938,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-1563/local/MSMARCODecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,2,0.4,1563,NFCorpus,0.26604,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-1563/local/NFCorpusDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,2,0.4,1563,NQ,0.94971,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-1563/local/NQDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,2,0.4,1563,QuoraRetrieval,0.9151,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-1563/local/QuoraRetrievalDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,2,0.4,1563,SCIDOCS,0.14289,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-1563/local/SCIDOCSDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,2,0.4,1563,SciFact,0.8945,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-1563/local/SciFactDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,2,0.4,1563,TRECCOVID,0.79833,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-1563/local/TRECCOVIDDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,2,0.4,1563,Touche2020,0.39407,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-1563/local/Touche2020Decontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,3,0.6,2345,ArguAna,0.41954,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-2345/local/ArguAnaDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,3,0.6,2345,ClimateFEVER,0.36597,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-2345/local/ClimateFEVERDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,3,0.6,2345,DBPedia,0.30683,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-2345/local/DBPediaDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,3,0.6,2345,FEVER,0.93067,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-2345/local/FEVERDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,3,0.6,2345,FiQA2018,0.55867,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-2345/local/FiQA2018Decontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,3,0.6,2345,HotpotQA,0.755,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-2345/local/HotpotQADecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,3,0.6,2345,MSMARCO,0.58129,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-2345/local/MSMARCODecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,3,0.6,2345,NFCorpus,0.26916,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-2345/local/NFCorpusDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,3,0.6,2345,NQ,0.94971,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-2345/local/NQDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,3,0.6,2345,QuoraRetrieval,0.91615,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-2345/local/QuoraRetrievalDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,3,0.6,2345,SCIDOCS,0.14523,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-2345/local/SCIDOCSDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,3,0.6,2345,SciFact,0.89816,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-2345/local/SciFactDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,3,0.6,2345,TRECCOVID,0.81118,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-2345/local/TRECCOVIDDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,3,0.6,2345,Touche2020,0.38955,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-2345/local/Touche2020Decontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,4,0.8,3126,ArguAna,0.42349,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3126/local/ArguAnaDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,4,0.8,3126,ClimateFEVER,0.38443,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3126/local/ClimateFEVERDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,4,0.8,3126,DBPedia,0.30422,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3126/local/DBPediaDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,4,0.8,3126,FEVER,0.93287,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3126/local/FEVERDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,4,0.8,3126,FiQA2018,0.56041,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3126/local/FiQA2018Decontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,4,0.8,3126,HotpotQA,0.75337,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3126/local/HotpotQADecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,4,0.8,3126,MSMARCO,0.58385,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3126/local/MSMARCODecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,4,0.8,3126,NFCorpus,0.27255,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3126/local/NFCorpusDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,4,0.8,3126,NQ,0.94971,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3126/local/NQDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,4,0.8,3126,QuoraRetrieval,0.91522,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3126/local/QuoraRetrievalDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,4,0.8,3126,SCIDOCS,0.14708,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3126/local/SCIDOCSDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,4,0.8,3126,SciFact,0.89712,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3126/local/SciFactDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,4,0.8,3126,TRECCOVID,0.80467,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3126/local/TRECCOVIDDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,4,0.8,3126,Touche2020,0.3806,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3126/local/Touche2020Decontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,5,1.0,3907,ArguAna,0.42622,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3907/local/ArguAnaDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,5,1.0,3907,ClimateFEVER,0.38418,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3907/local/ClimateFEVERDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,5,1.0,3907,DBPedia,0.30411,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3907/local/DBPediaDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,5,1.0,3907,FEVER,0.93424,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3907/local/FEVERDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,5,1.0,3907,FiQA2018,0.5558,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3907/local/FiQA2018Decontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,5,1.0,3907,HotpotQA,0.75412,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3907/local/HotpotQADecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,5,1.0,3907,MSMARCO,0.58324,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3907/local/MSMARCODecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,5,1.0,3907,NFCorpus,0.27743,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3907/local/NFCorpusDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,5,1.0,3907,NQ,0.96391,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3907/local/NQDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,5,1.0,3907,QuoraRetrieval,0.91573,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3907/local/QuoraRetrievalDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,5,1.0,3907,SCIDOCS,0.14976,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3907/local/SCIDOCSDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,5,1.0,3907,SciFact,0.89543,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3907/local/SciFactDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,5,1.0,3907,TRECCOVID,0.80832,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3907/local/TRECCOVIDDecontaminated.json
late,adamw,1e-05,3e-06,adamw-lr1e-5,5,1.0,3907,Touche2020,0.38284,1,results/decontaminated-beir/late/results/adamw-lr1e-5__checkpoint-3907/local/Touche2020Decontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,1,0.2,782,ArguAna,0.35128,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-782/local/ArguAnaDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,1,0.2,782,ClimateFEVER,0.2269,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-782/local/ClimateFEVERDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,1,0.2,782,DBPedia,0.30018,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-782/local/DBPediaDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,1,0.2,782,FEVER,0.81057,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-782/local/FEVERDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,1,0.2,782,FiQA2018,0.56674,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-782/local/FiQA2018Decontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,1,0.2,782,HotpotQA,0.72303,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-782/local/HotpotQADecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,1,0.2,782,MSMARCO,0.52989,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-782/local/MSMARCODecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,1,0.2,782,NFCorpus,0.26812,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-782/local/NFCorpusDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,1,0.2,782,NQ,0.95177,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-782/local/NQDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,1,0.2,782,QuoraRetrieval,0.9142,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-782/local/QuoraRetrievalDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,1,0.2,782,SCIDOCS,0.14299,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-782/local/SCIDOCSDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,1,0.2,782,SciFact,0.91156,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-782/local/SciFactDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,1,0.2,782,TRECCOVID,0.72555,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-782/local/TRECCOVIDDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,1,0.2,782,Touche2020,0.32751,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-782/local/Touche2020Decontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,2,0.4,1563,ArguAna,0.36624,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-1563/local/ArguAnaDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,2,0.4,1563,ClimateFEVER,0.24641,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-1563/local/ClimateFEVERDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,2,0.4,1563,DBPedia,0.30458,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-1563/local/DBPediaDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,2,0.4,1563,FEVER,0.86426,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-1563/local/FEVERDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,2,0.4,1563,FiQA2018,0.56132,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-1563/local/FiQA2018Decontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,2,0.4,1563,HotpotQA,0.73205,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-1563/local/HotpotQADecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,2,0.4,1563,MSMARCO,0.5438,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-1563/local/MSMARCODecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,2,0.4,1563,NFCorpus,0.27529,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-1563/local/NFCorpusDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,2,0.4,1563,NQ,0.95887,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-1563/local/NQDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,2,0.4,1563,QuoraRetrieval,0.91509,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-1563/local/QuoraRetrievalDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,2,0.4,1563,SCIDOCS,0.14604,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-1563/local/SCIDOCSDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,2,0.4,1563,SciFact,0.91156,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-1563/local/SciFactDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,2,0.4,1563,TRECCOVID,0.73592,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-1563/local/TRECCOVIDDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,2,0.4,1563,Touche2020,0.3391,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-1563/local/Touche2020Decontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,3,0.6,2345,ArguAna,0.37518,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-2345/local/ArguAnaDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,3,0.6,2345,ClimateFEVER,0.25278,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-2345/local/ClimateFEVERDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,3,0.6,2345,DBPedia,0.30628,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-2345/local/DBPediaDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,3,0.6,2345,FEVER,0.88198,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-2345/local/FEVERDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,3,0.6,2345,FiQA2018,0.56109,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-2345/local/FiQA2018Decontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,3,0.6,2345,HotpotQA,0.73541,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-2345/local/HotpotQADecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,3,0.6,2345,MSMARCO,0.55028,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-2345/local/MSMARCODecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,3,0.6,2345,NFCorpus,0.27315,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-2345/local/NFCorpusDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,3,0.6,2345,NQ,0.95887,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-2345/local/NQDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,3,0.6,2345,QuoraRetrieval,0.91525,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-2345/local/QuoraRetrievalDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,3,0.6,2345,SCIDOCS,0.14918,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-2345/local/SCIDOCSDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,3,0.6,2345,SciFact,0.9006,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-2345/local/SciFactDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,3,0.6,2345,TRECCOVID,0.73874,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-2345/local/TRECCOVIDDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,3,0.6,2345,Touche2020,0.34009,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-2345/local/Touche2020Decontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,4,0.8,3126,ArguAna,0.37831,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3126/local/ArguAnaDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,4,0.8,3126,ClimateFEVER,0.26249,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3126/local/ClimateFEVERDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,4,0.8,3126,DBPedia,0.30887,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3126/local/DBPediaDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,4,0.8,3126,FEVER,0.88997,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3126/local/FEVERDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,4,0.8,3126,FiQA2018,0.55929,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3126/local/FiQA2018Decontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,4,0.8,3126,HotpotQA,0.73742,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3126/local/HotpotQADecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,4,0.8,3126,MSMARCO,0.55418,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3126/local/MSMARCODecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,4,0.8,3126,NFCorpus,0.27131,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3126/local/NFCorpusDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,4,0.8,3126,NQ,0.95887,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3126/local/NQDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,4,0.8,3126,QuoraRetrieval,0.91605,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3126/local/QuoraRetrievalDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,4,0.8,3126,SCIDOCS,0.14615,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3126/local/SCIDOCSDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,4,0.8,3126,SciFact,0.90011,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3126/local/SciFactDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,4,0.8,3126,TRECCOVID,0.75507,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3126/local/TRECCOVIDDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,4,0.8,3126,Touche2020,0.3493,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3126/local/Touche2020Decontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,5,1.0,3907,ArguAna,0.3787,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3907/local/ArguAnaDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,5,1.0,3907,ClimateFEVER,0.26484,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3907/local/ClimateFEVERDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,5,1.0,3907,DBPedia,0.31027,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3907/local/DBPediaDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,5,1.0,3907,FEVER,0.89153,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3907/local/FEVERDecontaminated.json
late,adamw,1e-06,3e-06,adamw-lr1e-6,5,1.0,3907,FiQA2018,0.55704,1,results/decontaminated-beir/late/results/adamw-lr1e-6__checkpoint-3907/local/FiQA2018Decontaminated.json
