family,anchor,condition,category,basis_source,spectrum_operation,interpolation_lambda,band,samples,contrastive_loss,delta_contrastive_loss,positive_score,delta_positive_score,hardest_negative_score,delta_hardest_negative_score,positive_margin,delta_positive_margin,reciprocal_rank,delta_reciprocal_rank,top1_accuracy,delta_top1_accuracy
dense,dense/normuon-lr1e-3/checkpoint-782,adam-basis__muon-tail-spectrum,transformed,adamw,band_transplant,,tail,224,0.6195369230816661,-0.0163645339602486,0.6632254464285714,0.002232142857142857,0.63055419921875,0.001708984375,0.03267124720982143,0.0005231584821428571,0.8635416672831135,0.0053571428704474655,0.7633928571428571,0.013392857142857142
dense,dense/normuon-lr1e-3/checkpoint-2345,adamw-native,native,adamw,native,0.0,,224,0.5576705034595112,-0.025050413106068196,0.6498151506696429,-0.00152587890625,0.6122523716517857,-0.00347900390625,0.037562779017857144,0.001953125,0.8941326536504286,0.008556547441652842,0.8169642857142857,0.013392857142857142
dense,dense/normuon-lr1e-3/checkpoint-2345,muon-native,native,muon,native,1.0,,224,0.569237396833809,-0.013483519731770295,0.6505388532366071,-0.0008021763392857143,0.6139962332589286,-0.0017351422991071428,0.03654261997767857,0.0009329659598214286,0.8907844394977603,0.005208333288984639,0.8125,0.008928571428571428
dense,dense/normuon-lr1e-3/checkpoint-2345,adam-basis__spectrum-lambda-0.25,transformed,adamw,log_interpolation,0.25,,224,0.5558887084124373,-0.026832208153142086,0.6497366768973214,-0.0016043526785714285,0.6122087751116071,-0.0035226004464285715,0.03752790178571429,0.0019182477678571428,0.8922725346471582,0.006696428438382489,0.8125,0.008928571428571428
dense,dense/normuon-lr1e-3/checkpoint-2345,adam-basis__spectrum-lambda-0.50,transformed,adamw,log_interpolation,0.5,,224,0.5625384674959995,-0.02018244906957989,0.6496146065848214,-0.0017264229910714285,0.61260986328125,-0.0031215122767857145,0.03700474330357143,0.0013950892857142857,0.8892963442153164,0.003720238006540707,0.8080357142857143,0.004464285714285714
dense,dense/normuon-lr1e-3/checkpoint-2345,adam-basis__spectrum-lambda-0.75,transformed,adamw,log_interpolation,0.75,,224,0.5669496740954075,-0.01577124247017179,0.6498936244419643,-0.0014474051339285715,0.6130283900669643,-0.0027029854910714285,0.036865234375,0.0012555803571428572,0.8922725346471582,0.006696428438382489,0.8125,0.008928571428571428
dense,dense/normuon-lr1e-3/checkpoint-2345,adam-basis__muon-spectrum,transformed,adamw,log_interpolation,1.0,,224,0.5718123985355176,-0.010908518030061844,0.6498674665178571,-0.0014735630580357143,0.6133597237723214,-0.0023716517857142855,0.03650774274553571,0.0008980887276785714,0.8870642013581735,0.00148809514939785,0.8035714285714286,0.0
dense,dense/normuon-lr1e-3/checkpoint-2345,muon-basis__adam-spectrum,transformed,muon,adam_spectrum,,,224,0.5736327441623611,-0.009088172403218258,0.6508004324776786,-0.0005405970982142857,0.6145368303571429,-0.0011945452008928572,0.03626360212053571,0.0006539481026785714,0.8840880109263318,-0.0014880952824439322,0.7991071428571429,-0.004464285714285714
dense,dense/normuon-lr1e-3/checkpoint-2345,adam-basis__muon-head-spectrum,transformed,adamw,band_transplant,,head,224,0.5687433698813038,-0.013977546684275564,0.6497366768973214,-0.0016043526785714285,0.6128278459821429,-0.002903529575892857,0.03690883091517857,0.0012991768973214285,0.8885522965075714,0.0029761902987957,0.8035714285714286,0.0
dense,dense/normuon-lr1e-3/checkpoint-2345,adam-basis__muon-middle-spectrum,transformed,adamw,band_transplant,,middle,224,0.562541075774009,-0.020179840791570314,0.6500592912946429,-0.00128173828125,0.6126185825892857,-0.00311279296875,0.037440708705357144,0.0018310546875,0.8896683679361429,0.004092261727367129,0.8080357142857143,0.004464285714285714
dense,dense/normuon-lr1e-3/checkpoint-2345,adam-basis__muon-tail-spectrum,transformed,adamw,band_transplant,,tail,224,0.5608222157399203,-0.021898700825659034,0.6498936244419643,-0.0014474051339285715,0.6123395647321429,-0.003391810825892857,0.03755405970982143,0.0019444056919642857,0.888924320361444,0.0033482141526682036,0.8080357142857143,0.004464285714285714
dense,dense/normuon-lr1e-3/checkpoint-3907,adamw-native,native,adamw,native,0.0,,224,0.5563774426859059,-0.006164477542240222,0.6510707310267857,-0.0028860909598214285,0.6125749860491071,-0.00421142578125,0.03849574497767857,0.0013253348214285715,0.8918898815422186,0.006696428571428571,0.8125,0.013392857142857142
dense,dense/normuon-lr1e-3/checkpoint-3907,muon-native,native,muon,native,1.0,,224,0.558630348409549,-0.0039115718185972325,0.651611328125,-0.002345493861607143,0.6136648995535714,-0.0031215122767857145,0.03794642857142857,0.0007760184151785714,0.8892857148312032,0.004092261860413211,0.8035714285714286,0.004464285714285714
dense,dense/normuon-lr1e-3/checkpoint-3907,adam-basis__spectrum-lambda-0.25,transformed,adamw,log_interpolation,0.25,,224,0.5591606863576349,-0.003381233870511226,0.6508701869419643,-0.003086635044642857,0.6127493722098214,-0.004037039620535714,0.038120814732142856,0.0009504045758928571,0.8881696434691548,0.002976190498364823,0.8080357142857143,0.008928571428571428
dense,dense/normuon-lr1e-3/checkpoint-3907,adam-basis__spectrum-lambda-0.50,transformed,adamw,log_interpolation,0.5,,224,0.5583872731648236,-0.004154647063322565,0.6509225027901786,-0.0030343191964285715,0.6129499162946429,-0.0038364955357142855,0.03797258649553571,0.0008021763392857143,0.8915178576883461,0.006324404717556068,0.8080357142857143,0.008928571428571428
dense,dense/normuon-lr1e-3/checkpoint-3907,adam-basis__spectrum-lambda-0.75,transformed,adamw,log_interpolation,0.75,,224,0.5570406081889294,-0.005501312039216698,0.6512625558035714,-0.0026942661830357145,0.6134294782366071,-0.00335693359375,0.03783307756696429,0.0006626674107142857,0.8889136909773308,0.003720238006540707,0.8035714285714286,0.004464285714285714
dense,dense/normuon-lr1e-3/checkpoint-3907,adam-basis__muon-spectrum,transformed,adamw,log_interpolation,1.0,,224,0.5594572703601963,-0.0030846498679498575,0.6516549246651786,-0.0023018973214285715,0.6138741629464286,-0.0029122488839285715,0.03778076171875,0.0006103515625,0.8855654766916164,0.0003720237208264215,0.7946428571428571,-0.004464285714285714
dense,dense/normuon-lr1e-3/checkpoint-3907,muon-basis__adam-spectrum,transformed,muon,adam_spectrum,,,224,0.5648503654636963,0.002308445235550088,0.65252685546875,-0.0014299665178571428,0.6151994977678571,-0.0015869140625,0.037327357700892856,0.00015694754464285715,0.8889136911103768,0.0037202381395867895,0.8035714285714286,0.004464285714285714
dense,dense/normuon-lr1e-3/checkpoint-3907,adam-basis__muon-head-spectrum,transformed,adamw,band_transplant,,head,224,0.559710805627349,-0.002831114600797134,0.6509835379464286,-0.0029732840401785715,0.6132289341517857,-0.0035574776785714285,0.037754603794642856,0.0005841936383928571,0.8874255958279329,0.002232142857142857,0.7991071428571429,0.0
dense,dense/normuon-lr1e-3/checkpoint-3907,adam-basis__muon-middle-spectrum,transformed,adamw,band_transplant,,middle,224,0.5591262529664424,-0.0034156672617038047,0.6511928013392857,-0.0027640206473214285,0.6131155831473214,-0.0036708286830357145,0.03807721819196429,0.0009068080357142857,0.8869047625921667,0.0017113096213766507,0.8080357142857143,0.008928571428571428
dense,dense/normuon-lr1e-3/checkpoint-3907,adam-basis__muon-tail-spectrum,transformed,adamw,band_transplant,,tail,224,0.5597168938630992,-0.0028250263650469215,0.6510358537946429,-0.0029209681919642855,0.6126970563616071,-0.00408935546875,0.03833879743303571,0.0011683872767857143,0.8896577387515988,0.0044642857808087555,0.8125,0.013392857142857142
