family,kind,seed,optimizer,learning_rate,run_id,stage,fraction,step,label,scorer,group,samples,candidates_per_sample,positive_score_mean,hardest_negative_score_mean,margin_mean,margin_median,margin_std,top1_accuracy,mean_reciprocal_rank,mean_candidate_score_std,reference_top_k,reference_mean_top_k_overlap,reference_top1_agreement,reference_score_drift_rms
dense,checkpoint,314159,adamw,0.00015409498859627469,adamw-scale-matched,5,1.0,391,dense/seed314159/adamw-scale-matched/checkpoint-391,cosine,TRECCOVID,16,8,0.4171633720397949,0.34061476588249207,0.07654862105846405,0.07525822520256042,0.10074906796216965,0.8125,0.8828125,0.07615327835083008,3,0.8333333333333333,0.75,0.07475557178258896
dense,checkpoint,314159,adamw,0.00015409498859627469,adamw-scale-matched,5,1.0,391,dense/seed314159/adamw-scale-matched/checkpoint-391,cosine,Touche2020,16,8,0.5025859475135803,0.19527731835842133,0.3073086440563202,0.341444730758667,0.1234833151102066,1.0,1.0,0.13592883944511414,3,0.7708333333333333,1.0,0.06074892356991768
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed314159/muon-scale-matched/checkpoint-79,cosine,ArguAna,16,8,0.5248755812644958,0.29805535078048706,0.2268202304840088,0.20946399867534637,0.10411936044692993,1.0,1.0,0.1345759481191635,3,0.875,1.0,0.050657354295253754
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed314159/muon-scale-matched/checkpoint-79,cosine,ClimateFEVER,16,8,0.2899167537689209,0.28516054153442383,0.004756234586238861,-0.018417611718177795,0.11777793616056442,0.4375,0.625595211982727,0.0908353254199028,3,0.8541666666666666,0.5625,0.06830551475286484
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed314159/muon-scale-matched/checkpoint-79,cosine,DBPedia,16,8,0.40075141191482544,0.1160266175866127,0.28472480177879333,0.2674126625061035,0.1583961546421051,1.0,1.0,0.13237027823925018,3,0.8333333333333333,1.0,0.03732174634933472
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed314159/muon-scale-matched/checkpoint-79,cosine,FEVER,16,8,0.5879027843475342,0.19889335334300995,0.38900941610336304,0.4009488523006439,0.0808730199933052,1.0,1.0,0.1660556197166443,3,0.75,1.0,0.10278446972370148
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed314159/muon-scale-matched/checkpoint-79,cosine,FiQA2018,16,8,0.452143132686615,0.24376608431339264,0.20837703347206116,0.24190497398376465,0.10011717677116394,0.9375,0.96875,0.11915519833564758,3,0.8541666666666666,1.0,0.0408819280564785
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed314159/muon-scale-matched/checkpoint-79,cosine,HotpotQA,16,8,0.4393652379512787,0.1562463939189911,0.2831188440322876,0.25208911299705505,0.16339664161205292,1.0,1.0,0.13691996037960052,3,0.875,1.0,0.03857940062880516
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed314159/muon-scale-matched/checkpoint-79,cosine,MSMARCO,16,8,0.5343376994132996,0.11306259036064148,0.4212750792503357,0.43846946954727173,0.13772296905517578,1.0,1.0,0.19620904326438904,3,0.7708333333333334,1.0,0.06775017082691193
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed314159/muon-scale-matched/checkpoint-79,cosine,NFCorpus,16,8,0.166256844997406,0.16849951446056366,-0.0022426582872867584,-0.008786380290985107,0.13288627564907074,0.4375,0.589657723903656,0.058606214821338654,3,0.7708333333333333,0.625,0.05528682470321655
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed314159/muon-scale-matched/checkpoint-79,cosine,NQ,16,8,0.5154421925544739,0.1140277236700058,0.40141451358795166,0.38341230154037476,0.12051939219236374,1.0,1.0,0.18248698115348816,3,0.8333333333333334,1.0,0.07247216999530792
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed314159/muon-scale-matched/checkpoint-79,cosine,QuoraRetrieval,16,8,0.6397184729576111,0.16388288140296936,0.47583556175231934,0.4526962339878082,0.11208704859018326,1.0,1.0,0.20742277801036835,3,0.8333333333333333,1.0,0.04117206111550331
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed314159/muon-scale-matched/checkpoint-79,cosine,SCIDOCS,16,8,0.28022316098213196,0.18880459666252136,0.0914185643196106,0.11316611617803574,0.16653315722942352,0.75,0.8125,0.09663718938827515,3,0.875,1.0,0.05715983361005783
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed314159/muon-scale-matched/checkpoint-79,cosine,SciFact,16,8,0.47787952423095703,0.21848826110363007,0.25939127802848816,0.24712146818637848,0.11843668669462204,0.9375,0.96875,0.12994632124900818,3,0.8541666666666666,1.0,0.08692647516727448
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed314159/muon-scale-matched/checkpoint-79,cosine,TRECCOVID,16,8,0.42235612869262695,0.3549151122570038,0.06744100898504257,0.06573610007762909,0.10575853288173676,0.6875,0.8203125,0.07523076236248016,3,0.875,0.875,0.08578965067863464
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,1,0.2,79,dense/seed314159/muon-scale-matched/checkpoint-79,cosine,Touche2020,16,8,0.5103678703308105,0.21603545546531677,0.29433244466781616,0.31843453645706177,0.10680731385946274,1.0,1.0,0.13086377084255219,3,0.7916666666666666,1.0,0.07394908368587494
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed314159/muon-scale-matched/checkpoint-157,cosine,ArguAna,16,8,0.5441712141036987,0.29818737506866455,0.24598389863967896,0.2236541360616684,0.11270438134670258,1.0,1.0,0.14123554527759552,3,0.8125,1.0,0.05709019675850868
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed314159/muon-scale-matched/checkpoint-157,cosine,ClimateFEVER,16,8,0.286434143781662,0.2861264646053314,0.00030766241252422333,0.005173332989215851,0.13093462586402893,0.5,0.6640625,0.09837979823350906,3,0.8541666666666666,0.625,0.06421306729316711
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed314159/muon-scale-matched/checkpoint-157,cosine,DBPedia,16,8,0.41732925176620483,0.12055732309818268,0.29677191376686096,0.2763124704360962,0.1659744381904602,0.9375,0.96875,0.1388038992881775,3,0.7916666666666666,0.9375,0.0452256053686142
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed314159/muon-scale-matched/checkpoint-157,cosine,FEVER,16,8,0.6093064546585083,0.21550849080085754,0.39379796385765076,0.38685929775238037,0.09052431583404541,1.0,1.0,0.17047330737113953,3,0.7291666666666666,1.0,0.1200297474861145
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed314159/muon-scale-matched/checkpoint-157,cosine,FiQA2018,16,8,0.4579896330833435,0.23369908332824707,0.22429057955741882,0.2445964813232422,0.09439948946237564,1.0,1.0,0.12123269587755203,3,0.8333333333333333,0.9375,0.046071767807006836
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed314159/muon-scale-matched/checkpoint-157,cosine,HotpotQA,16,8,0.4581475853919983,0.18131867051124573,0.27682891488075256,0.2849295139312744,0.14930105209350586,1.0,1.0,0.13860420882701874,3,0.8541666666666666,1.0,0.0541328564286232
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed314159/muon-scale-matched/checkpoint-157,cosine,MSMARCO,16,8,0.5562402606010437,0.12680087983608246,0.42943939566612244,0.4312370717525482,0.14276684820652008,1.0,1.0,0.20244914293289185,3,0.7708333333333334,1.0,0.07203729450702667
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed314159/muon-scale-matched/checkpoint-157,cosine,NFCorpus,16,8,0.16816776990890503,0.17237554490566254,-0.004207782447338104,-0.020127389580011368,0.14114516973495483,0.375,0.5677083730697632,0.06287480890750885,3,0.75,0.6875,0.059970561414957047
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed314159/muon-scale-matched/checkpoint-157,cosine,NQ,16,8,0.5450736880302429,0.12426718324422836,0.42080649733543396,0.42181357741355896,0.12647417187690735,1.0,1.0,0.19105473160743713,3,0.7916666666666666,1.0,0.08442877233028412
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed314159/muon-scale-matched/checkpoint-157,cosine,QuoraRetrieval,16,8,0.6524808406829834,0.1646157205104828,0.4878652095794678,0.4862932860851288,0.11443345993757248,1.0,1.0,0.21176722645759583,3,0.8333333333333333,1.0,0.045069582760334015
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed314159/muon-scale-matched/checkpoint-157,cosine,SCIDOCS,16,8,0.294523686170578,0.20266900956630707,0.09185467660427094,0.0927945226430893,0.17231987416744232,0.8125,0.840624988079071,0.10130560398101807,3,0.875,0.875,0.06788580119609833
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed314159/muon-scale-matched/checkpoint-157,cosine,SciFact,16,8,0.4874091148376465,0.22685664892196655,0.26055243611335754,0.2361113578081131,0.11013869196176529,1.0,1.0,0.13381850719451904,3,0.8333333333333334,0.9375,0.09763271361589432
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed314159/muon-scale-matched/checkpoint-157,cosine,TRECCOVID,16,8,0.45426836609840393,0.3860552906990051,0.06821303814649582,0.07725650072097778,0.11058715730905533,0.6875,0.8203125,0.07557057589292526,3,0.8125,0.875,0.11533630639314651
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,2,0.4,157,dense/seed314159/muon-scale-matched/checkpoint-157,cosine,Touche2020,16,8,0.5195964574813843,0.19628778100013733,0.32330870628356934,0.3513346314430237,0.10886217653751373,1.0,1.0,0.13924923539161682,3,0.75,1.0,0.0695880651473999
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed314159/muon-scale-matched/checkpoint-235,cosine,ArguAna,16,8,0.5390289425849915,0.3036898672580719,0.23533907532691956,0.1922808736562729,0.10740211606025696,1.0,1.0,0.13596418499946594,3,0.8541666666666666,1.0,0.0601121224462986
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed314159/muon-scale-matched/checkpoint-235,cosine,ClimateFEVER,16,8,0.26790696382522583,0.2625500559806824,0.005356892943382263,0.00015822798013687134,0.1186428889632225,0.5,0.675595223903656,0.09398477524518967,3,0.8541666666666666,0.5625,0.05321143940091133
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed314159/muon-scale-matched/checkpoint-235,cosine,DBPedia,16,8,0.4129066467285156,0.1269153207540512,0.2859913110733032,0.2686992883682251,0.14969220757484436,1.0,1.0,0.13685590028762817,3,0.8125,1.0,0.04643147811293602
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed314159/muon-scale-matched/checkpoint-235,cosine,FEVER,16,8,0.6078690886497498,0.17922110855579376,0.4286479949951172,0.42869603633880615,0.0772794634103775,1.0,1.0,0.17708449065685272,3,0.7083333333333333,1.0,0.1002458855509758
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed314159/muon-scale-matched/checkpoint-235,cosine,FiQA2018,16,8,0.4635165333747864,0.24066828191280365,0.22284828126430511,0.2285180687904358,0.10326378792524338,1.0,1.0,0.12126842886209488,3,0.8541666666666666,0.9375,0.0444028303027153
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed314159/muon-scale-matched/checkpoint-235,cosine,HotpotQA,16,8,0.4387945532798767,0.15939182043075562,0.27940279245376587,0.2548348307609558,0.1674613207578659,1.0,1.0,0.13694408535957336,3,0.8333333333333333,1.0,0.04606052115559578
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed314159/muon-scale-matched/checkpoint-235,cosine,MSMARCO,16,8,0.5487543344497681,0.10966823995113373,0.43908607959747314,0.44221651554107666,0.12934212386608124,1.0,1.0,0.20138205587863922,3,0.7916666666666666,1.0,0.07507088780403137
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed314159/muon-scale-matched/checkpoint-235,cosine,NFCorpus,16,8,0.15271198749542236,0.16365507245063782,-0.010943078435957432,-0.02279576286673546,0.12788918614387512,0.375,0.5709077715873718,0.05990919470787048,3,0.7083333333333333,0.5625,0.053022295236587524
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed314159/muon-scale-matched/checkpoint-235,cosine,NQ,16,8,0.5295246839523315,0.11536599695682526,0.41415876150131226,0.40532609820365906,0.1298075020313263,1.0,1.0,0.187234565615654,3,0.7916666666666666,1.0,0.07978904247283936
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed314159/muon-scale-matched/checkpoint-235,cosine,QuoraRetrieval,16,8,0.6398094892501831,0.16554395854473114,0.47426551580429077,0.47827959060668945,0.11229133605957031,1.0,1.0,0.20528855919837952,3,0.8333333333333333,1.0,0.04625400900840759
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed314159/muon-scale-matched/checkpoint-235,cosine,SCIDOCS,16,8,0.2963436245918274,0.19909638166427612,0.09724722802639008,0.09704606980085373,0.16426222026348114,0.8125,0.8489583730697632,0.10098347812891006,3,0.8541666666666666,0.9375,0.06734926998615265
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed314159/muon-scale-matched/checkpoint-235,cosine,SciFact,16,8,0.4757167100906372,0.21570143103599548,0.2600152790546417,0.24392366409301758,0.11303069442510605,1.0,1.0,0.13213631510734558,3,0.8541666666666666,0.9375,0.0926586464047432
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed314159/muon-scale-matched/checkpoint-235,cosine,TRECCOVID,16,8,0.4304296374320984,0.35563141107559204,0.07479822635650635,0.07984757423400879,0.0966525599360466,0.75,0.8422618508338928,0.07597529143095016,3,0.7708333333333333,0.875,0.09007736295461655
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,3,0.6,235,dense/seed314159/muon-scale-matched/checkpoint-235,cosine,Touche2020,16,8,0.5073352456092834,0.18822342157363892,0.31911182403564453,0.35585805773735046,0.11739549040794373,1.0,1.0,0.13690117001533508,3,0.7708333333333333,1.0,0.06143125146627426
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed314159/muon-scale-matched/checkpoint-313,cosine,ArguAna,16,8,0.5394911170005798,0.30466097593307495,0.2348301112651825,0.20609983801841736,0.10923122614622116,1.0,1.0,0.13511189818382263,3,0.8541666666666666,1.0,0.06293944269418716
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed314159/muon-scale-matched/checkpoint-313,cosine,ClimateFEVER,16,8,0.279491126537323,0.27309390902519226,0.00639722403138876,-0.0018517374992370605,0.11501593142747879,0.5,0.675595223903656,0.09344983845949173,3,0.8125,0.5,0.05992664769291878
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed314159/muon-scale-matched/checkpoint-313,cosine,DBPedia,16,8,0.4043125808238983,0.11666972935199738,0.28764286637306213,0.2707594633102417,0.15571513772010803,0.9375,0.96875,0.13691236078739166,3,0.8125,0.9375,0.04608680680394173
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed314159/muon-scale-matched/checkpoint-313,cosine,FEVER,16,8,0.607365608215332,0.18612785637378693,0.4212377667427063,0.42276227474212646,0.08286674320697784,1.0,1.0,0.1763831228017807,3,0.7083333333333333,1.0,0.10241755843162537
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed314159/muon-scale-matched/checkpoint-313,cosine,FiQA2018,16,8,0.4582692086696625,0.23828767240047455,0.21998155117034912,0.2423454076051712,0.11235048621892929,0.9375,0.96875,0.12076929956674576,3,0.8541666666666666,1.0,0.04588620364665985
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed314159/muon-scale-matched/checkpoint-313,cosine,HotpotQA,16,8,0.43752947449684143,0.15794983506202698,0.27957966923713684,0.25521695613861084,0.15992683172225952,1.0,1.0,0.13728725910186768,3,0.8333333333333333,1.0,0.04665878042578697
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed314159/muon-scale-matched/checkpoint-313,cosine,MSMARCO,16,8,0.5530505180358887,0.1099742129445076,0.44307631254196167,0.42982324957847595,0.13855794072151184,1.0,1.0,0.20393508672714233,3,0.8333333333333333,1.0,0.07591940462589264
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed314159/muon-scale-matched/checkpoint-313,cosine,NFCorpus,16,8,0.15245340764522552,0.16307581961154938,-0.010622398927807808,-0.039058927446603775,0.13510334491729736,0.375,0.5584077835083008,0.06201515346765518,3,0.7291666666666666,0.5625,0.05411107838153839
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed314159/muon-scale-matched/checkpoint-313,cosine,NQ,16,8,0.5288840532302856,0.11273152381181717,0.4161525368690491,0.4078807830810547,0.12175673246383667,1.0,1.0,0.1918378472328186,3,0.7708333333333333,1.0,0.07643885165452957
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed314159/muon-scale-matched/checkpoint-313,cosine,QuoraRetrieval,16,8,0.6320102214813232,0.1474287360906601,0.48458147048950195,0.48905327916145325,0.11540187150239944,1.0,1.0,0.20865404605865479,3,0.8125,1.0,0.053411535918712616
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed314159/muon-scale-matched/checkpoint-313,cosine,SCIDOCS,16,8,0.2956112027168274,0.20297272503376007,0.09263847768306732,0.1050097793340683,0.1644628345966339,0.8125,0.84375,0.09944823384284973,3,0.8958333333333334,0.9375,0.07203654944896698
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed314159/muon-scale-matched/checkpoint-313,cosine,SciFact,16,8,0.47446131706237793,0.21164461970329285,0.2628166675567627,0.2541157305240631,0.11276905238628387,1.0,1.0,0.1329648792743683,3,0.8333333333333334,0.9375,0.09140951186418533
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed314159/muon-scale-matched/checkpoint-313,cosine,TRECCOVID,16,8,0.4314568340778351,0.3541547656059265,0.07730206847190857,0.08095657825469971,0.10178008675575256,0.6875,0.8203125,0.07588056474924088,3,0.8125,0.8125,0.08909238129854202
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,4,0.8,313,dense/seed314159/muon-scale-matched/checkpoint-313,cosine,Touche2020,16,8,0.5100976228713989,0.19358016550540924,0.3165174424648285,0.3428211212158203,0.1269499659538269,1.0,1.0,0.13770216703414917,3,0.7291666666666666,1.0,0.06407668441534042
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed314159/muon-scale-matched/checkpoint-391,cosine,ArguAna,16,8,0.5315624475479126,0.30079931020736694,0.23076319694519043,0.2055446207523346,0.10489673912525177,1.0,1.0,0.13300053775310516,3,0.8333333333333333,1.0,0.060498204082250595
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed314159/muon-scale-matched/checkpoint-391,cosine,ClimateFEVER,16,8,0.285795122385025,0.28004947304725647,0.0057456400245428085,0.0026874691247940063,0.11408063769340515,0.5,0.6776785850524902,0.09217525273561478,3,0.8125,0.375,0.0654810443520546
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed314159/muon-scale-matched/checkpoint-391,cosine,DBPedia,16,8,0.40130549669265747,0.11488498002290726,0.2864204943180084,0.2651037573814392,0.15524163842201233,0.9375,0.96875,0.13696229457855225,3,0.8125,0.9375,0.04578796774148941
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed314159/muon-scale-matched/checkpoint-391,cosine,FEVER,16,8,0.5975427031517029,0.1908920705318451,0.4066506326198578,0.41033244132995605,0.08070266246795654,1.0,1.0,0.1712830513715744,3,0.7291666666666666,1.0,0.10472305119037628
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed314159/muon-scale-matched/checkpoint-391,cosine,FiQA2018,16,8,0.4582136273384094,0.24062110483646393,0.2175925374031067,0.24235664308071136,0.10752037167549133,0.9375,0.96875,0.1210913434624672,3,0.8333333333333333,1.0,0.0451078824698925
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed314159/muon-scale-matched/checkpoint-391,cosine,HotpotQA,16,8,0.4316447377204895,0.15186536312103271,0.2797794044017792,0.25937068462371826,0.15436327457427979,1.0,1.0,0.1371721625328064,3,0.8125,1.0,0.045741233974695206
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed314159/muon-scale-matched/checkpoint-391,cosine,MSMARCO,16,8,0.5498805642127991,0.11041846871376038,0.4394620954990387,0.4304357171058655,0.144321471452713,1.0,1.0,0.20255032181739807,3,0.8541666666666666,1.0,0.07409130781888962
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed314159/muon-scale-matched/checkpoint-391,cosine,NFCorpus,16,8,0.1510835438966751,0.15980000793933868,-0.008716464042663574,-0.03227674961090088,0.13107289373874664,0.375,0.5792410969734192,0.06052873656153679,3,0.7083333333333333,0.625,0.05560579523444176
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed314159/muon-scale-matched/checkpoint-391,cosine,NQ,16,8,0.5276336669921875,0.1141747310757637,0.4134589731693268,0.39855703711509705,0.11765998601913452,1.0,1.0,0.19220614433288574,3,0.7916666666666666,1.0,0.07735675573348999
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed314159/muon-scale-matched/checkpoint-391,cosine,QuoraRetrieval,16,8,0.6305711269378662,0.14747099578380585,0.48310014605522156,0.483140230178833,0.11588199436664581,1.0,1.0,0.20862090587615967,3,0.8125,1.0,0.05387701839208603
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed314159/muon-scale-matched/checkpoint-391,cosine,SCIDOCS,16,8,0.28986403346061707,0.19838356971740723,0.09148046374320984,0.1022220179438591,0.1655026376247406,0.8125,0.8489583730697632,0.0989343449473381,3,0.8541666666666666,0.875,0.06831961125135422
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed314159/muon-scale-matched/checkpoint-391,cosine,SciFact,16,8,0.4675006866455078,0.20990270376205444,0.257597953081131,0.2392347902059555,0.11348158121109009,1.0,1.0,0.13108029961585999,3,0.8125,0.9375,0.08846496045589447
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed314159/muon-scale-matched/checkpoint-391,cosine,TRECCOVID,16,8,0.4299347400665283,0.35329872369766235,0.07663605362176895,0.0774535983800888,0.10407409816980362,0.75,0.8515625,0.0761425644159317,3,0.8125,0.75,0.08802074193954468
dense,checkpoint,314159,muon,0.0018259740111827764,muon-scale-matched,5,1.0,391,dense/seed314159/muon-scale-matched/checkpoint-391,cosine,Touche2020,16,8,0.5054366588592529,0.19866156578063965,0.3067750930786133,0.32686442136764526,0.12294438481330872,1.0,1.0,0.13492842018604279,3,0.7291666666666666,1.0,0.06518752127885818
dense,checkpoint,314159,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed314159/normuon-scale-matched/checkpoint-79,cosine,ArguAna,16,8,0.5205886363983154,0.29039162397384644,0.2301969975233078,0.2070831060409546,0.10828673094511032,1.0,1.0,0.13703949749469757,3,0.8958333333333334,1.0,0.0450865663588047
dense,checkpoint,314159,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed314159/normuon-scale-matched/checkpoint-79,cosine,ClimateFEVER,16,8,0.2857234477996826,0.28186458349227905,0.003858860582113266,-0.02157856523990631,0.1175522655248642,0.4375,0.625595211982727,0.09019607305526733,3,0.875,0.5625,0.0650351494550705
dense,checkpoint,314159,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed314159/normuon-scale-matched/checkpoint-79,cosine,DBPedia,16,8,0.3979604244232178,0.11196421086788177,0.2859962284564972,0.2742294371128082,0.1603233963251114,1.0,1.0,0.13288679718971252,3,0.8333333333333333,1.0,0.038415249437093735
dense,checkpoint,314159,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed314159/normuon-scale-matched/checkpoint-79,cosine,FEVER,16,8,0.5900811553001404,0.19679129123687744,0.39328986406326294,0.4043217599391937,0.08393151313066483,1.0,1.0,0.16716982424259186,3,0.75,1.0,0.10197185724973679
dense,checkpoint,314159,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed314159/normuon-scale-matched/checkpoint-79,cosine,FiQA2018,16,8,0.455139696598053,0.2424507737159729,0.21268890798091888,0.24512533843517303,0.09743393957614899,0.9375,0.96875,0.11982320994138718,3,0.8541666666666666,1.0,0.039738789200782776
dense,checkpoint,314159,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed314159/normuon-scale-matched/checkpoint-79,cosine,HotpotQA,16,8,0.437343031167984,0.15228226780891418,0.2850607931613922,0.2564247250556946,0.16503319144248962,1.0,1.0,0.13729077577590942,3,0.875,1.0,0.03710542619228363
dense,checkpoint,314159,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed314159/normuon-scale-matched/checkpoint-79,cosine,MSMARCO,16,8,0.5358912348747253,0.11294201016426086,0.4229491949081421,0.4462653398513794,0.14113880693912506,1.0,1.0,0.19682449102401733,3,0.7708333333333334,1.0,0.06761559844017029
dense,checkpoint,314159,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed314159/normuon-scale-matched/checkpoint-79,cosine,NFCorpus,16,8,0.16467580199241638,0.16539761424064636,-0.0007217824459075928,-0.01143057644367218,0.13500739634037018,0.4375,0.602157711982727,0.05814090371131897,3,0.8125,0.6875,0.05381229892373085
dense,checkpoint,314159,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed314159/normuon-scale-matched/checkpoint-79,cosine,NQ,16,8,0.5197938680648804,0.11721203476190567,0.4025818407535553,0.38676583766937256,0.12031963467597961,1.0,1.0,0.18427559733390808,3,0.8333333333333334,1.0,0.07347457855939865
dense,checkpoint,314159,normuon,0.0018260319582594357,normuon-scale-matched,1,0.2,79,dense/seed314159/normuon-scale-matched/checkpoint-79,cosine,QuoraRetrieval,16,8,0.6399956941604614,0.15845100581645966,0.48154473304748535,0.45911163091659546,0.11216995120048523,1.0,1.0,0.2082003951072693,3,0.8333333333333333,1.0,0.042092252522706985
