run_id,optimizer,learning_rate,step,task,rotation_seed,baseline_shortlist_ndcg,baseline_margin,ndcg_degrading_coordinate_fraction,ndcg_degrading_attribution_mass,ndcg_helpful_attribution_mass,ndcg_helpful_mass_share,ndcg_absolute_attribution_participation_ratio,ndcg_helpful_attribution_participation_ratio,margin_degrading_coordinate_fraction,margin_degrading_attribution_mass,margin_helpful_attribution_mass,margin_helpful_mass_share,margin_absolute_attribution_participation_ratio,margin_helpful_attribution_participation_ratio
adamw-lr1e-5,adamw,1e-05,2345,NQ,,1.0,0.4188024727428105,0.0,0.0,0.0,0.0,0.0,0.0,0.49609375,0.11675387381175917,0.11933195386144742,0.5054600483118725,0.47817613626649735,0.3042392311177275
adamw-lr1e-5,adamw,1e-05,2345,QuoraRetrieval,,1.0,0.4798834702321222,0.0,0.0,0.0,0.0,0.0,0.0,0.51171875,0.10172248881329499,0.10204008408396957,0.5007793268070744,0.5478071514971288,0.30323201550988405
adamw-lr1e-5,adamw,1e-05,2345,SCIDOCS,,0.86024524972907,0.10058216315683736,0.0,0.0,0.6991032091362248,1.0,0.47526041666666663,0.47526041666666663,0.4674479166666667,0.10559433283976968,0.1293682494660561,0.5505908566227418,0.592520617070525,0.3170329367339849
adamw-lr1e-5,adamw,1e-05,2345,SciFact,,1.0,0.26662287331084944,0.0,0.0,0.023066890401783904,1.0,0.0013020833333333333,0.0013020833333333333,0.5026041666666666,0.11830666964819572,0.11837719444381732,0.5001489852210503,0.5315814503553806,0.2803500290637497
adamw-lr1e-5,adamw,1e-05,2345,TRECCOVID,,0.9110827739955403,0.07863384255834971,0.0013020833333333333,0.023066890401783904,0.0,0.0,0.0013020833333333333,0.0,0.5013020833333334,0.11476950095780358,0.11544558442373916,0.5014683735099615,0.5773273493260851,0.2841934645335167
adamw-lr1e-5,adamw,1e-05,2345,Touche2020,,1.0,0.29933726929374554,0.0,0.0,0.0,0.0,0.0,0.0,0.4752604166666667,0.1039083432268981,0.11560575877211839,0.5266438817340142,0.5653878015762548,0.31049490496830057
adamw-lr1e-5,adamw,1e-05,3126,ArguAna,,1.0,0.23603378257775048,0.0,0.0,0.0,0.0,0.0,0.0,0.47265625,0.0988004066437355,0.09932844941015329,0.5013325741058994,0.5554489424805451,0.3194878510164411
adamw-lr1e-5,adamw,1e-05,3126,ClimateFEVER,,0.7777301810814071,0.010934809187917479,0.044270833333333336,0.08503786107813713,0.5378480997505779,0.8634776404897633,0.09874845044110829,0.07797237031085913,0.4869791666666667,0.10466923324265122,0.10829362782898394,0.5085094522305313,0.5951177695761161,0.3196147431771109
adamw-lr1e-5,adamw,1e-05,3126,DBPedia,,1.0,0.30062112787685336,0.0,0.0,0.0,0.0,0.0,0.0,0.48046875,0.1086148766488211,0.1295138693210329,0.5438817090038712,0.6160348601353932,0.30857650788614943
adamw-lr1e-5,adamw,1e-05,3126,FEVER,,1.0,0.4081241072320172,0.0,0.0,0.0,0.0,0.0,0.0,0.4661458333333333,0.1082695845584484,0.10954604252659261,0.5029301340432425,0.574063470203765,0.3299348293833336
adamw-lr1e-5,adamw,1e-05,3126,FiQA2018,,0.9769331095982161,0.22015107656730798,0.0,0.0,0.0,0.0,0.0,0.0,0.4947916666666667,0.10882771870306157,0.11255500724449202,0.5084182009356807,0.6081190318497703,0.3052689452409837
adamw-lr1e-5,adamw,1e-05,3126,HotpotQA,,1.0,0.3023960510744404,0.0,0.0,0.0,0.0,0.0,0.0,0.50390625,0.12045174290439577,0.12053630052372277,0.5001754394494518,0.5952869896266079,0.29056091526092315
adamw-lr1e-5,adamw,1e-05,3126,MSMARCO,,1.0,0.4376504721354712,0.0,0.0,0.0,0.0,0.0,0.0,0.5286458333333334,0.10790326152690546,0.10847968180049201,0.5013319448028637,0.5929869324198261,0.2745892964079244
