baseline,conditioned_on_displacement,feature,fold,status,baseline_mse_exact,feature_mse_exact,baseline_rmse,feature_rmse,improves,training_residual_energy_exact,train_rows,test_rows
B3_nominal_schedule,True,margin_helpful_attribution_participation_ratio,3,resolved,2679872801351993397393144622468420590574828613727987991817422791162582316187992864112954348106997040106470921146576561146513468550864276775495128341431149137246617388335780381519612028622104592297797009674597359372644206113947010163768678771590707583634065794690016552728400597167715527233940234868067976577441782347607287316647587074708479138577036614444138839121836453257005074453215253535093584104647216841658384848505518121/75297837475723352168572040887643719361393944164819791950049563533598406882973830746073760124857014522319958445069063266945387349479697529693865294203308853507147644174501428767239826519491184182344680367295578086909366998019061114309610981547598156139464146539519253042829767308266750248050325211177857314830704040466572317928925966746974658557414477237388134909000062330360019892841235138130051759854840230111264944732621957496832,11118549606266487375752956275102662709411515533595009117395037585889962264035416247713069271466185984446542908689194131334104163823436920474781111282731888888645135866274489186453695188099753451691428123405393511537055662017133016242835917292244337965892183186577784456449786871724350056265583764130299984225509270070953641215486168789500372193762709435505037368412180271802281945830931086815243064316285212785085377422561769595676194441651995341288024445074039398014538791097798814838571/252185031673103405482164138139199810292115361022456875938503488439147012323313241817203012911770706579688121864381194554085885531255655535329569245171387262763235999364758335881844294638586232895865478628135121765932181833121617688232677941469024319200515806671670711300705700551865055072647420903749475393685510216143256872174115157984371255469073804336154793785938930963679767536726012233081051712234887835251255948592371683910309002026419846472542937332740262017008328040247030621772185600,0.005965760835012466,0.006639943993426533,False,35157071517641722010604484000253254346584287843487720824728620466919255337145884844767712849967776737911666060509185132765920032202880885886783113279059673845837603180277/269950700741869037282721774859969134639712160999921338539270327961294620871254340598188407219115203808057729079686073096524284580954525112246398971039512012926267438525317120,45,15
B3_nominal_schedule,True,margin_helpful_attribution_participation_ratio,4,resolved,7408202819006793318494140819959426098618845737355976678032994192302701777877263709095144109390493816519185805982340521025335804865554983084372486968105536964414419634019994248959507103253985980837510131872130119862874927551739353024250035343267641366365419314353400168917538511111244725460157684968314120284862709713752059599389123219422725179199085458029427294734922576253559098861344137672609224871472663942479178397/10781730928853891760315672861838336343410393415715120777526935405208867756324520098982691223406110089314945327246171171988708281503719810722865625657148716015030216672736820635768331142206225770740679499143811390259551366759731310402456204097587688883407057412009905989282098456744023282209588825431053423997758234930030559549568211654673188850423735609830520808001143349418891305928527828226354621011967838500921593036800,8769216966867346689799480268555364732085229790485552379839965038455792050713679310166324182636991849924209429738544810568066909309272668418438367693329872135230882662444970669247469103149812521596231157540420626929245944358334586501440923371539548796410169988790981640707811646696444676140670239261319953784913175287018118604527663433925711691379207437944033143335829799477991225801865147003764386561683624898716903958972267598115443752063205838034907652528568822192359531270153/13018712010849424231709994776346760416428064685440785342202281091715852448126589479655259052790511810656546311763860628649558004800361485138193566522716863086130123732268633145178643195553817024023483436398053636603009750328172106210686741298500197446061760304815850557870177081819776926202296819395335560642391133643612867273989760947529874885681300540630382774045158182991844234202766373622934560362556932624104892426790002098063935790950391427202195148800943421560856889847185408,0.02621272596242754,0.025953527736758537,True,64095032449824584619265830463771882637388061259366984681031149786101728741998890643199130336179625985695627656024039211087419399176876434931320462609276572437619173/454292304161736457990253590705851562173690726023002872621570717178221229101024555217014337821623161134223635102538875766802937768319422151932784387215943652476264120320,45,15
B3_nominal_schedule,True,margin_degrading_attribution_mass,1,resolved,84333783894985687939814082295400207095001609006650599007077826782413296392909070534529343419057616855983770053513418172543089672969299182157146288851947451514921427761801297368074267332000464634546282358929187932075971644560994063076202864475713598287154208237594435050451458025270292692695079/1220194030566855213890806668718694710055944619439673280802208010036885418056810265210575974307882729661558765409565752527755518472412985181880790496056034576292307292752480341772973903151844829936620967435486683569082854740261617513429352545276571343744853441238526697077236444426950734265083494400,61483231714980970436871597242972738203149570166003077442821289770242911801432053466372443238350654456478049415148774463934239906377680425241240840700968724941183059915932039252779205753786856304752117171599040980606846969975765239001220535392182121504090660362712292982195187712478115010084836682349956215325151448955186842939637085536805837596332597057820465627846448532069773705291929570546483486905921245848406491211543/857231111988652870289793670724469162354659956780721770172463584916163623363679492758624776686281447237245644373402933072220868767183658737214878454090616283796112288316610596840220181764416830912376431643373863861030285390675279258691811727939708194025648415866432239174712800256436542503040059365746589869914811830076533554104520779653123722191054420412333703699385740609209136380219893688834318167875896937642071793703321600,0.008313546789046621,0.008468946339977792,False,10403132054286517098186835371250940898429881445875571062021388034753939059699789362774375760199804473466072199031719741321737474640599/267808649049247156217161608345011728359130561054660096286553498900595321224520530477224422992022763529556046265590662779625738180094853120,45,15
B3_nominal_schedule,True,margin_degrading_attribution_mass,2,resolved,23730340938660891859558823591934255039138794936001462145004056251690946949457668861809518013464438639285814457292305926027093305461282643141183054552433041674609970963656052872359054805251131015915817793858811595130383116312582426294891760142909169570604713697522621582434038210328007348715567114543697289484208373669830271465904087314382850800165396551465656848076565888640571474801931264276452501695992556562763244996161913/1573106556627836576582341323359871347309689698662432190265408753709731886264288760069655943688352383838746112198428168860950704191373250458781584110596225797431755825915209360229017792219107441333473029573403901043451411659899566817714079113754120255399410267700487411155875431215981648831527997085491855809077910492862771149065594921238538112217177097495312717785436154780589255768928878219399007354807332225984061257904291840000,278185865147954241976910783520626098239490866020257157529004441208029217484568943276298791952603165944132848759885358924491325100638124719573572902879861931169661551440181533586379959964001791971144267596281828206117084233989150954564277159338271208294430790635897290480593023147737101872365807257416154831402031267811974351289940308958283366364668479633915179454070755191636084918011850495026593867417162990752132416798906095272989604539650493661811358249704046879910303491897276940508703/18476803557450654536636978199315875620060039317243262453405437410583234088970077576586492787993234252692932756730419023783500173806812332534679516156663239453427480876686492949083765593027478288799272177721435226560536801648181745387410403049754599540205301108633708240084909443265277007212621851804471413704767705695988557822357118526969507903661105404748564514152351309885412250318218497114372673592813068932977298482748423554115626426467703215667259365220740004571257964930665605884385689600,0.003883943632098119,0.0038801999786206845,True,673116468165891175511188993159465893970397948619830783606467029388975432425130654665311168342491200181481225932882226507334678834930537630501620931683104137539985722949/18838135062247949439886062925569163589834913675224634339997573807821697964860164505170313499006119897295904086643642675231752858350930217183008310144721032072236606444011520,45,15
B3_nominal_schedule,True,margin_degrading_attribution_mass,3,resolved,2679872801351993397393144622468420590574828613727987991817422791162582316187992864112954348106997040106470921146576561146513468550864276775495128341431149137246617388335780381519612028622104592297797009674597359372644206113947010163768678771590707583634065794690016552728400597167715527233940234868067976577441782347607287316647587074708479138577036614444138839121836453257005074453215253535093584104647216841658384848505518121/75297837475723352168572040887643719361393944164819791950049563533598406882973830746073760124857014522319958445069063266945387349479697529693865294203308853507147644174501428767239826519491184182344680367295578086909366998019061114309610981547598156139464146539519253042829767308266750248050325211177857314830704040466572317928925966746974658557414477237388134909000062330360019892841235138130051759854840230111264944732621957496832,27569264436631507050182389042565808879921387808426359194127386300954534397262572021226996966310290233556184259402043359437263224168836947720203325240716414367611757515226875173674541089914869988269477161337380868010625358635227378933207870518824258942908897149990942381426332210931051364140448887931083226657171409232018454460429047014240228297905871751210543029708994747299155029769355961034221430653265510255287926274934993440360340450523722237386700574391618968501764536960442356630827321/767991178805409504040893185897559634634004451462860694874009476520037431154712895737010934380878128981998289484042599395700465276204944828142644947657507086717205176965321330968266570242083925076488023487985836919711025342149742716468636702233260711021904091069988721053167123656022684710538758724561743825965383502974594025027428668643479612804641482323237248413099762415384123709150396114107568626767792646394957027297611717166673179700605884179256631125043575172883706372002154336926616780800,0.005965760835012466,0.005991484962502114,False,140016926777735700496887529166044546574465684780673069932949068466177623750771639146910603545332219414277375092351298669004609047156455555669436005726718862208905410298029/4319211211869904596523548397759506154235394575998741416628325247380713933940069449571014515505843260928923665274977169544388553295272401795942383536632192206820279016405073920,45,15
B3_nominal_schedule,True,margin_degrading_attribution_mass,4,resolved,7408202819006793318494140819959426098618845737355976678032994192302701777877263709095144109390493816519185805982340521025335804865554983084372486968105536964414419634019994248959507103253985980837510131872130119862874927551739353024250035343267641366365419314353400168917538511111244725460157684968314120284862709713752059599389123219422725179199085458029427294734922576253559098861344137672609224871472663942479178397/10781730928853891760315672861838336343410393415715120777526935405208867756324520098982691223406110089314945327246171171988708281503719810722865625657148716015030216672736820635768331142206225770740679499143811390259551366759731310402456204097587688883407057412009905989282098456744023282209588825431053423997758234930030559549568211654673188850423735609830520808001143349418891305928527828226354621011967838500921593036800,49121248628276943947508168430386669700407177505942968612851108947160037973448921952308956187759776695880176110193036809664815389194116955453403983475888876551569805954040614336825744372515699470396548083272156636491918404175219680341086038274629567166383865785331324440780368239506004166071710113813418971626671103371780630770249583704645361525481990394343999513869640766333473605078394016814690827885867709884628667160756658321073569349934665687189122200293372480008892981861/65007573863338586262381643055508608675957368280926415456651072197117733955932082215956869360842851052468776616126064951259848470423107429428882259295908499241855149282562103833485395799568161881552046056918696562436073362964430174006374717230242282801434350571388182064202541888361139834226061738604792923409795486250952145223086406310359055974458531261852361555057905588231692135035306844711078168990704960442768405528426860567119889727146369439658231516081255604582087026278400,0.02621272596242754,0.02748860621011754,False,11529483277304285836233402841755414763624417797439209432313530996514851277381905694371698743141036993983989799550113005934320409377653143780384397801708411747113821/242289228886259444261468581709787499825968387212268198731504382495051322187213096115740980171532352604919272054687400408961566809770358481030818339848503281320674197504,45,15
B3_nominal_schedule,True,random_50pct_relative_shortlist_ndcg,1,resolved,84333783894985687939814082295400207095001609006650599007077826782413296392909070534529343419057616855983770053513418172543089672969299182157146288851947451514921427761801297368074267332000464634546282358929187932075971644560994063076202864475713598287154208237594435050451458025270292692695079/1220194030566855213890806668718694710055944619439673280802208010036885418056810265210575974307882729661558765409565752527755518472412985181880790496056034576292307292752480341772973903151844829936620967435486683569082854740261617513429352545276571343744853441238526697077236444426950734265083494400,22447539863554260503093458939977572487633919679502516094599709669341621056122009088302713718680807302879354598714752210811711025050319037076417437247981564752982508310981875297630540544897755386121519495394097848990433017017704615319585394054967429813790322028196884568178248002346158448060941223856131428900250903518669462111449561113016479226284432832647093934536485705011898681030736343554719633762955856751603891688837/308614040301968892608531827377139129833786381723463076273043228522812693486554205848593979562442624148064750293361766123370963583710461853542555610773790168902701929483762499261674322013575272883312170756920478555492175102487500576487918368823838089415318184141849642090298343391622478793487665045457879434862568104688238336358487955784214511316119259144919561302118330499636190056433458219947965736040585653048722276011212800,0.008313546789046621,0.00852857622974928,False,200211885957407387790431939451960350781579904449811916219576171325943745097514657456416800412891983391839519983710514857147436307567/2092255070697243407946575065195404127805707508239532002238699210160900947066566644353315804625177840074656611449927052965826079531991040,45,15
B3_nominal_schedule,True,random_50pct_relative_shortlist_ndcg,2,resolved,23730340938660891859558823591934255039138794936001462145004056251690946949457668861809518013464438639285814457292305926027093305461282643141183054552433041674609970963656052872359054805251131015915817793858811595130383116312582426294891760142909169570604713697522621582434038210328007348715567114543697289484208373669830271465904087314382850800165396551465656848076565888640571474801931264276452501695992556562763244996161913/1573106556627836576582341323359871347309689698662432190265408753709731886264288760069655943688352383838746112198428168860950704191373250458781584110596225797431755825915209360229017792219107441333473029573403901043451411659899566817714079113754120255399410267700487411155875431215981648831527997085491855809077910492862771149065594921238538112217177097495312717785436154780589255768928878219399007354807332225984061257904291840000,166173482581501095827747923362883086424375251631082540257403999900957311919967240088669373304166287307552074804679605592343563372741105912618433904683647813865059901239711486328096663029066356163588325107249138539272368802585603954407428186773354547193091299682197342595307815150225899858169922210277356184152816478977444791069036774501053366393192440148364801047184607539776445302698468595569429775892538765244442311286231386797685137699201155044369038814434780035828169543069469727113/9490769976414690067938393698574953647222684546741071573379505326418928582067004416797278562349719512541501243308005628671220981066152815215874707452957094403263274116662344988320346566000117340756124990094695731545063815665716003198130421866335008162322169358976806926605594293181910757113704095148374941795841851960810068470842382369421870078276673378552894312459773993127278315467419399540074784613319481901018845926941549320568356228483617516363455509372826711491203255192605360652288000,0.003883943632098119,0.004184370551503544,False,13109660937291350681935611333727248270191796681394390267357269683913722696008869779341883517084381792988022776412126907329442529106866730241147953873675454038743374199/110379697630359078749332399954506817909188947315769341835923284030205261512852526397482305658238983773218188007677593800186051904399981741306689317254224797298261365882880,45,15
B3_nominal_schedule,True,random_50pct_relative_shortlist_ndcg,3,resolved,2679872801351993397393144622468420590574828613727987991817422791162582316187992864112954348106997040106470921146576561146513468550864276775495128341431149137246617388335780381519612028622104592297797009674597359372644206113947010163768678771590707583634065794690016552728400597167715527233940234868067976577441782347607287316647587074708479138577036614444138839121836453257005074453215253535093584104647216841658384848505518121/75297837475723352168572040887643719361393944164819791950049563533598406882973830746073760124857014522319958445069063266945387349479697529693865294203308853507147644174501428767239826519491184182344680367295578086909366998019061114309610981547598156139464146539519253042829767308266750248050325211177857314830704040466572317928925966746974658557414477237388134909000062330360019892841235138130051759854840230111264944732621957496832,44787867497306914841243691729108286720391378409747091239853162308176102417926175465860936923813763796878787080716865407853187926565180169276836041841724635408543185847489407221827707174570082441480167022472972120085473787894552280406604359868203644781655565539766019882298999696024048905461914849761156775038678878012461961060555200054561355680172439321273560612530634506349068539782066602515733539454611760141689517806925486015431732105080219516654073474416386993077375722783287229259113/1216109280997565372429352751694388034227023130804436790651035769405491070471850003961041598967128918015977890957998742206833744577428559820831635068601299208446065810852393426228805343402348818680306550282897703242223572420134252290377083048118278190560548041874356880909688783417779498819128016012431745546508843838435240579956368791006699351497407980380524509205081174098624828535036333523895546012589698176945696518520670153938194654828628598106080967825630365711254244811590531946433740800,0.005965760835012466,0.006068675151804546,False,2785856429241562508582099543094311975522926039003324875101036945167593508255459490379190751285402223524361676229224590388713179340115619935714569403428547197956373819473/33743837592733629660340221857496141829964020124990167317408790995161827608906792574773550902389400476007216134960759137065535572619315639030799871379939001615783429815664640,45,15
B3_nominal_schedule,True,random_50pct_relative_shortlist_ndcg,4,resolved,7408202819006793318494140819959426098618845737355976678032994192302701777877263709095144109390493816519185805982340521025335804865554983084372486968105536964414419634019994248959507103253985980837510131872130119862874927551739353024250035343267641366365419314353400168917538511111244725460157684968314120284862709713752059599389123219422725179199085458029427294734922576253559098861344137672609224871472663942479178397/10781730928853891760315672861838336343410393415715120777526935405208867756324520098982691223406110089314945327246171171988708281503719810722865625657148716015030216672736820635768331142206225770740679499143811390259551366759731310402456204097587688883407057412009905989282098456744023282209588825431053423997758234930030559549568211654673188850423735609830520808001143349418891305928527828226354621011967838500921593036800,533232074294767037510595024547641473231240864156023058754598422030970879411318093343179680863100197306478252072593035143090636480184758965366874298119452113214395953126057898890683571563266523689592143375490258395098481344521082890826465891045340766245636133922915630438020996149875405342260905713005372050183211483886298974279292763700119807123376738765213115876321394116721636983339466249009383222455492737984892703586214292890373985815675581275956652218300298100487211352853/744795685073780497411221564770452859645113506344100083273241446437477480673735492587141791565774309363229290963923644035360108369791380587084067902762451380496703144769756149464904456180083348771095026530081126610240758635772417440027350984984036587536867305483094587324030539618316621608517811887711583864767560890025354596662002285109933709601258191492387038019616822627337800187032943166862491458072676088780554761790960049496147254245546615001860313349593152232684314775519232,0.02621272596242754,0.026757131705915652,False,122644739384783205954752942839004100481543438957181763259948164909957647719023858606455189096687986039729575265061980417476500385188307243275373718210187621902241093/1817169216646945831961014362823406248694762904092011490486282868712884916404098220868057351286492644536894540410155503067211751073277688607731137548863774609905056481280,45,15
