cumulative_displacement_frobenius_norm,cumulative_displacement_to_weight_ratio,cumulative_nonzero_parameter_fraction,cumulative_nonzero_parameters,cumulative_parameter_mass_in_nonzero_matrices,cumulative_sketch_captured_energy_parameter_weighted,cumulative_sketch_effective_rank_fraction_parameter_weighted,cumulative_sketch_effective_rank_parameter_weighted,cumulative_stable_rank_fraction_parameter_weighted,cumulative_stable_rank_parameter_weighted,hidden_parameters,hidden_tensors,learning_rate,optimizer,progress_fraction,run_id,saved_segment_frobenius_norm,saved_segment_nonzero_parameter_fraction,saved_segment_nonzero_parameters,saved_segment_parameter_mass_in_nonzero_matrices,saved_segment_row_cv_parameter_weighted,saved_segment_sketch_captured_energy_parameter_weighted,saved_segment_sketch_effective_rank_fraction_parameter_weighted,saved_segment_sketch_effective_rank_parameter_weighted,saved_segment_stable_rank_fraction_parameter_weighted,saved_segment_stable_rank_parameter_weighted,saved_segment_to_weight_ratio,saved_segment_top_1pct_row_energy_parameter_weighted,stage,step,weight_frobenius_norm
40.02078544010283,0.033630669057730656,0.9999991296234403,110296992,1.0,0.18985779710950698,0.08315060698093578,63.859666161358675,0.33435560324612784,256.78510329302617,110297088,88,0.001,muon,0.2,verified-v3-muon-1e-3,40.02078544010283,0.9999991296234403,110296992,1.0,0.1754524076835596,0.18985779710950698,0.08315060698093578,63.859666161358675,0.33435560324612784,256.78510329302617,0.033630669057730656,0.021554086954995274,1,782,1190.0086011194976
56.83057140261243,0.048022324676668934,0.9999994378818052,110297026,1.0,0.19254673646892456,0.08314150638227581,63.85267690158783,0.32552480336391565,250.00304898348722,110297088,88,0.001,muon,0.4,verified-v3-muon-1e-3,39.185162322062055,0.9999990208263703,110296980,1.0,0.1765060841310072,0.18999490703650337,0.08316531519732585,63.87096207154626,0.34736947691376835,266.7797582697741,0.03311180129101317,0.021626287463673934,2,1563,1183.4198320312235
64.19282241835548,0.05446215313677304,0.9999994922803401,110297032,1.0,0.19282429350569924,0.0831313986935505,63.84491419664679,0.3164492210974243,243.03300180282184,110297088,88,0.001,muon,0.6,verified-v3-muon-1e-3,28.269626514920024,0.9999988757636104,110296964,1.0,0.17904721985366892,0.19040231844958136,0.08316273428167677,63.868979928327754,0.3468527586702357,266.382918658741,0.02398437504961161,0.021903511697057895,3,2345,1178.6684646335118
67.05219354482338,0.05702813192953489,0.9999995285460301,110297036,1.0,0.19312647232078614,0.08312034212491091,63.836422751931586,0.3088433705071077,237.19170854945872,110297088,88,0.001,muon,0.8,verified-v3-muon-1e-3,17.295815567940245,0.9999980325863181,110296871,1.0,0.1808175413774695,0.1905831229638926,0.0831608935234381,63.867566226000456,0.3459425785856026,265.6839003537428,0.014710153387868526,0.022095254380853576,4,3126,1175.7739781424793
67.59995166631717,0.057542057816581615,0.9999994650810726,110297029,1.0,0.19319706601414452,0.08311337636328849,63.83107304700555,0.3051661475297601,234.3676013028558,110297088,88,0.001,muon,1.0,verified-v3-muon-1e-3,6.5789806743974415,0.9999945238808118,110296484,1.0,0.1846852847798304,0.187742038286306,0.08316830104738208,63.87325520438944,0.3535463091736384,271.5235654453543,0.005600123624481505,0.022459324504084447,5,3907,1174.792043096471
116.09427161102388,0.09831235216166637,0.9999997280073251,110297058,1.0,0.18678773828050033,0.08317616284424821,63.87929306438262,0.3575409443089456,274.5914452292702,110297088,88,0.003,muon,0.2,verified-v3-muon-3e-3,116.09427161102388,0.9999997280073251,110297058,1.0,0.17221636475527033,0.18678773828050033,0.08317616284424821,63.87929306438262,0.3575409443089456,274.5914452292702,0.09831235216166637,0.0207898174835877,1,782,1180.8716713451902
163.71531696143578,0.14054105931070668,0.9999997461401701,110297060,1.0,0.18954203927261945,0.08316270054821025,63.868954021025466,0.34133227289041734,262.1431855798405,110297088,88,0.003,muon,0.4,verified-v3-muon-3e-3,114.50867618033139,0.9999996282766777,110297047,1.0,0.1739643981411336,0.18902599098370038,0.08317014965462811,63.874674934754395,0.3523724380873954,270.62203245111965,0.09829972509194917,0.021017330198145327,2,1563,1164.8931476992477
183.89010881138017,0.1595088624258873,0.9999997824058601,110297064,1.0,0.19009604930558943,0.08314789419930674,63.857582745067575,0.3296002306296439,253.1329771235665,110297088,88,0.003,muon,0.6,verified-v3-muon-3e-3,82.65900885850999,0.9999997189409026,110297057,1.0,0.1773634607091865,0.18995573546956568,0.08316646103287338,63.871842073246754,0.34886933122089203,267.93164637764505,0.07169958491783934,0.021328293205423152,3,2345,1152.8519858689428
191.29201038056206,0.16704355718018352,0.9999998458708176,110297071,1.0,0.1905379560302923,0.08313443158452737,63.84724345691701,0.3189776178296662,244.97481049318364,110297088,88,0.003,muon,0.8,verified-v3-muon-3e-3,50.81276486234284,0.9999992837526227,110297009,1.0,0.1787334724433999,0.19043094425756027,0.08316263398437788,63.86890290000222,0.34667686286669575,266.24783068162236,0.044371664952863495,0.021585306581010155,4,3126,1145.162457084308
192.5047415592644,0.16850320341450956,0.9999998277379726,110297069,1.0,0.19058826653396382,0.08312759949508623,63.84199641222622,0.3155007481628136,242.30457458904084,110297088,88,0.003,muon,1.0,verified-v3-muon-3e-3,19.469237066832346,0.9999982320476131,110296893,1.0,0.18248492869782576,0.1882407387549227,0.0831654887785886,63.87109538195605,0.3496828557866992,268.55643324418503,0.01704180783925152,0.02207191986963153,5,3907,1142.4396549050302
