defined_parameter_fraction,defined_parameters,defined_tensors,displacement_kind,first_learning_rate,first_optimizer,first_run_id,left_subspace_overlap,mean_subspace_overlap,progress_fraction,right_subspace_overlap,second_learning_rate,second_optimizer,second_run_id,stage,step,undefined_zero_parameters
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.09496671043057493,0.11234125740985501,0.8,0.12971580438913508,0.0003,muon,verified-v3-muon-3e-4,4,3126,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.026012197241465994,0.03274947240261391,0.8,0.039486747563761825,0.001,muon,verified-v3-muon-1e-3,4,3126,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.016241199872331982,0.02164600727043767,0.8,0.02705081466854336,0.003,muon,verified-v3-muon-3e-3,4,3126,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.30786357668631853,0.3229258056271841,0.8,0.3379880345680497,0.0001,normuon,verified-v3-normuon-1e-4,4,3126,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.1043449858213491,0.11798827555329404,0.8,0.13163156528523898,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.029112567069297806,0.03395512740919616,0.8,0.038797687749094506,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.01908758935583307,0.0231275413631098,0.8,0.027167493370386528,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.684602758623062,0.7360534599439346,0.8,0.7875041612648072,1e-05,adamw,verified-v3-adamw-1e-5,4,3126,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.372485065444268,0.4592693987138131,0.8,0.5460537319833582,3e-05,adamw,verified-v3-adamw-3e-5,4,3126,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.37519048767931323,0.3875816794520712,0.8,0.3999728712248292,0.0001,muon,verified-v3-muon-1e-4,4,3126,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.12877267740547338,0.14393577464721738,0.8,0.15909887188896138,0.0003,muon,verified-v3-muon-3e-4,4,3126,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.030567221881393443,0.037254326894660204,0.8,0.04394143190792697,0.001,muon,verified-v3-muon-1e-3,4,3126,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.017206793225166155,0.02261770305343291,0.8,0.028028612881699666,0.003,muon,verified-v3-muon-3e-3,4,3126,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.40424525594328814,0.40307516264007054,0.8,0.40190506933685294,0.0001,normuon,verified-v3-normuon-1e-4,4,3126,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.1404302755101798,0.1503060857620947,0.8,0.16018189601400956,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.03421947930287072,0.03860513567625679,0.8,0.04299079204964287,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,cumulative,3e-06,adamw,verified-v3-adamw-3e-6,0.020253989569105724,0.02405016145788452,0.8,0.027846333346663314,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.6392534013419228,0.6876814210000523,0.8,0.7361094406581817,3e-05,adamw,verified-v3-adamw-3e-5,4,3126,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.3864088315855373,0.39553430278033497,0.8,0.40465977397513264,0.0001,muon,verified-v3-muon-1e-4,4,3126,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.17539515549486334,0.18672958635949197,0.8,0.1980640172241206,0.0003,muon,verified-v3-muon-3e-4,4,3126,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.03963504446779981,0.046204724124966456,0.8,0.05277440378213311,0.001,muon,verified-v3-muon-1e-3,4,3126,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.018738669119177657,0.024533901351160386,0.8,0.030329133583143115,0.003,muon,verified-v3-muon-3e-3,4,3126,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.40330940245944547,0.3997112914601112,0.8,0.39611318046077687,0.0001,normuon,verified-v3-normuon-1e-4,4,3126,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.1908119810535946,0.19497875335382267,0.8,0.19914552565405075,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.045176032004270325,0.04870847007508743,0.8,0.05224090814590454,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,cumulative,1e-05,adamw,verified-v3-adamw-1e-5,0.022605097867588308,0.026210080660421423,0.8,0.029815063453254534,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.26005048894467836,0.2780761558383225,0.8,0.29610182273196667,0.0001,muon,verified-v3-muon-1e-4,4,3126,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.1906673374341771,0.19919398492749998,0.8,0.2077206324208229,0.0003,muon,verified-v3-muon-3e-4,4,3126,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.056146004909579765,0.061559781706070196,0.8,0.06697355850256063,0.001,muon,verified-v3-muon-1e-3,4,3126,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.020858321089875252,0.02710637689772296,0.8,0.03335443270557067,0.003,muon,verified-v3-muon-3e-3,4,3126,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.26666613716014564,0.2756964964343902,0.8,0.28472685570863476,0.0001,normuon,verified-v3-normuon-1e-4,4,3126,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.20375605174564423,0.20499515838243745,0.8,0.20623426501923067,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.06597571405656835,0.06752029951801275,0.8,0.06906488497945715,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,cumulative,3e-05,adamw,verified-v3-adamw-3e-5,0.02628309350401004,0.029532587725948044,0.8,0.03278208194788605,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.4152337637814609,0.4264458951784328,0.8,0.4376580265754047,0.0003,muon,verified-v3-muon-3e-4,4,3126,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.09389131115799282,0.10088950000145537,0.8,0.10788768884491794,0.001,muon,verified-v3-muon-1e-3,4,3126,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.03311715570881086,0.04146711858497425,0.8,0.04981708146113763,0.003,muon,verified-v3-muon-3e-3,4,3126,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.8125277587117996,0.8280050493976011,0.8,0.8434823400834027,0.0001,normuon,verified-v3-normuon-1e-4,4,3126,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.3865436286052918,0.4038644780848116,0.8,0.4211853275643313,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.08846314133886984,0.09772281736175326,0.8,0.10698249338463665,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,cumulative,0.0001,muon,verified-v3-muon-1e-4,0.032280100509524345,0.04159309031730667,0.8,0.050906080125089,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.26365241097575204,0.2737392643317182,0.8,0.28382611768768434,0.001,muon,verified-v3-muon-1e-3,4,3126,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.05732942848680491,0.07472285545645233,0.8,0.09211628242609973,0.003,muon,verified-v3-muon-3e-3,4,3126,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.35753047848767777,0.37414826297345644,0.8,0.39076604745923516,0.0001,normuon,verified-v3-normuon-1e-4,4,3126,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.6853459450331602,0.6955673001348016,0.8,0.7057886552364431,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.2541324771980551,0.2655938332651388,0.8,0.27705518933222256,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,cumulative,0.0003,muon,verified-v3-muon-3e-4,0.057465197468664554,0.07554180596402303,0.8,0.09361841445938152,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.08828193307879137,0.11026391150917918,0.8,0.13224588993956699,0.003,muon,verified-v3-muon-3e-3,4,3126,0
1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.08286898929805042,0.09209121311491823,0.8,0.10131343693178606,0.0001,normuon,verified-v3-normuon-1e-4,4,3126,0
1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.21969914978200739,0.23366032249946644,0.8,0.2476214952169255,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.5163894759461204,0.5261219812427612,0.8,0.5358544865394022,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,cumulative,0.001,muon,verified-v3-muon-1e-3,0.09412379439342468,0.11720327806863237,0.8,0.14028276174384005,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,cumulative,0.003,muon,verified-v3-muon-3e-3,0.03045249946993143,0.040203766912261754,0.8,0.04995503435459207,0.0001,normuon,verified-v3-normuon-1e-4,4,3126,0
1.0,110297088,88,cumulative,0.003,muon,verified-v3-muon-3e-3,0.052248044975380846,0.07174563919378316,0.8,0.09124323341218546,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,cumulative,0.003,muon,verified-v3-muon-3e-3,0.0785286114775242,0.10296311665744705,0.8,0.1273976218373699,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,cumulative,0.003,muon,verified-v3-muon-3e-3,0.14105164096317188,0.16292923220737096,0.8,0.18480682345157,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,cumulative,0.0001,normuon,verified-v3-normuon-1e-4,0.4119228769273044,0.4251091234824237,0.8,0.43829537003754293,0.0003,normuon,verified-v3-normuon-3e-4,4,3126,0
1.0,110297088,88,cumulative,0.0001,normuon,verified-v3-normuon-1e-4,0.096526420271811,0.1040493711271388,0.8,0.1115723219824666,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,cumulative,0.0001,normuon,verified-v3-normuon-1e-4,0.03718872311559909,0.045055718400221774,0.8,0.05292271368484446,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,cumulative,0.0003,normuon,verified-v3-normuon-3e-4,0.2811368363585702,0.29177187024590806,0.8,0.3024069041332459,0.001,normuon,verified-v3-normuon-1e-3,4,3126,0
1.0,110297088,88,cumulative,0.0003,normuon,verified-v3-normuon-3e-4,0.0667908033704694,0.08369902029314781,0.8,0.10060723721582622,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,cumulative,0.001,normuon,verified-v3-normuon-1e-3,0.10660882274256671,0.1288850616046133,0.8,0.15116130046665988,0.003,normuon,verified-v3-normuon-3e-3,4,3126,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.42458172421404383,0.5265434981986163,1.0,0.6285052721831887,3e-06,adamw,verified-v3-adamw-3e-6,5,3907,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.1812339581270269,0.2994905805842762,1.0,0.41774720304152546,1e-05,adamw,verified-v3-adamw-1e-5,5,3907,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.1315570513314423,0.23265463953469206,1.0,0.33375222773794183,3e-05,adamw,verified-v3-adamw-3e-5,5,3907,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.04424224469193163,0.05149710082254786,1.0,0.05875195695316409,0.0001,muon,verified-v3-muon-1e-4,5,3907,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.023023729267365792,0.026803945572200148,1.0,0.030584161877034503,0.0003,muon,verified-v3-muon-3e-4,5,3907,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.017975168143284512,0.02073208912758824,1.0,0.02348901011189197,0.001,muon,verified-v3-muon-1e-3,5,3907,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.015685379271081743,0.018861776819193665,1.0,0.02203817436730559,0.003,muon,verified-v3-muon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.050687174825744835,0.05428392674654404,1.0,0.057880678667343234,0.0001,normuon,verified-v3-normuon-1e-4,5,3907,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.02701123509018179,0.027712733945485582,1.0,0.028414232800789377,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.02251896584894568,0.02280944760111883,1.0,0.023099929353291977,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,saved_segment,1e-06,adamw,verified-v3-adamw-1e-6,0.019739750680578424,0.02046868271557963,1.0,0.021197614750580834,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.48260714312925695,0.5623487069963772,1.0,0.6420902708634973,1e-05,adamw,verified-v3-adamw-1e-5,5,3907,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.2789121207626746,0.3751612099056894,1.0,0.47141029904870424,3e-05,adamw,verified-v3-adamw-3e-5,5,3907,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.08739201521331613,0.09275288206530127,1.0,0.09811374891728641,0.0001,muon,verified-v3-muon-1e-4,5,3907,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.0386520731237961,0.042418902047615954,1.0,0.046185730971435815,0.0003,muon,verified-v3-muon-3e-4,5,3907,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.02334581028650151,0.026904326554806155,1.0,0.0304628428231108,0.001,muon,verified-v3-muon-1e-3,5,3907,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.01711891531784904,0.02089227107478017,1.0,0.024665626831711293,0.003,muon,verified-v3-muon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.09903214180612946,0.0985502561723644,1.0,0.09806837053859935,0.0001,normuon,verified-v3-normuon-1e-4,5,3907,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.04549724377572218,0.04489524515574788,1.0,0.04429324653577359,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.029656404788720416,0.029646032146193126,1.0,0.029635659503665836,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,saved_segment,3e-06,adamw,verified-v3-adamw-3e-6,0.022484619379601375,0.022861935878122713,1.0,0.02323925237664405,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.608413577079773,0.6637168691598158,1.0,0.7190201612398586,3e-05,adamw,verified-v3-adamw-3e-5,5,3907,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.12205200899332602,0.12427900727579301,1.0,0.12650600555825997,0.0001,muon,verified-v3-muon-1e-4,5,3907,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.07632691325510249,0.07773833916109195,1.0,0.0791497650670814,0.0003,muon,verified-v3-muon-3e-4,5,3907,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.035394217699447415,0.039224713791739495,1.0,0.043055209884031574,0.001,muon,verified-v3-muon-1e-3,5,3907,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.01880334661825296,0.02369633726626236,1.0,0.028589327914271764,0.003,muon,verified-v3-muon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.13190760284184136,0.127659397468688,1.0,0.12341119209553468,0.0001,normuon,verified-v3-normuon-1e-4,5,3907,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.08896900942539149,0.084867511452599,1.0,0.08076601347980653,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.045379964858891175,0.04425953860509205,1.0,0.04313911235129291,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,saved_segment,1e-05,adamw,verified-v3-adamw-1e-5,0.026333205257467726,0.026030500860197498,1.0,0.025727796462927274,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.09388428767097187,0.0979791919695821,1.0,0.10207409626819233,0.0001,muon,verified-v3-muon-1e-4,5,3907,0
1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.10163332119504398,0.10152649979062259,1.0,0.1014196783862012,0.0003,muon,verified-v3-muon-3e-4,5,3907,0
1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.052303335126389794,0.05531003757474576,1.0,0.058316740023101714,0.001,muon,verified-v3-muon-1e-3,5,3907,0
1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.020473621427056624,0.025823979728162926,1.0,0.03117433802926923,0.003,muon,verified-v3-muon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.09845166599607086,0.09691591089700952,1.0,0.09538015579794817,0.0001,normuon,verified-v3-normuon-1e-4,5,3907,0
1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.11259234704595199,0.1067469424423687,1.0,0.1009015378387854,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.06593642260301559,0.06324988010932099,1.0,0.06056333761562638,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,saved_segment,3e-05,adamw,verified-v3-adamw-3e-5,0.029616141587216906,0.02897602265182743,1.0,0.028335903716437957,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.43544688701310896,0.4428712028392496,1.0,0.4502955186653902,0.0003,muon,verified-v3-muon-3e-4,5,3907,0
1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.12346351580983177,0.13955938276202284,1.0,0.1556552497142139,0.001,muon,verified-v3-muon-1e-3,5,3907,0
1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.02757749501814976,0.04730383874250845,1.0,0.06703018246686714,0.003,muon,verified-v3-muon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.6098315277520348,0.6149321533141927,1.0,0.6200327788763506,0.0001,normuon,verified-v3-normuon-1e-4,5,3907,0
1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.369278554371334,0.37737166813828726,1.0,0.38546478190524053,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.110358574631858,0.12798811663639417,1.0,0.14561765864093035,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,saved_segment,0.0001,muon,verified-v3-muon-1e-4,0.025088728022049454,0.04713278325065413,1.0,0.0691768384792588,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.2544503994485274,0.2688147063481616,1.0,0.28317901324779593,0.001,muon,verified-v3-muon-1e-3,5,3907,0
1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.034141357290872275,0.05521672679220929,1.0,0.0762920962935463,0.003,muon,verified-v3-muon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.32456032939773194,0.33439510172223025,1.0,0.34422987404672856,0.0001,normuon,verified-v3-normuon-1e-4,5,3907,0
1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.6016108449448876,0.6056925080676767,1.0,0.6097741711904658,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.23582215439827048,0.25067658602872633,1.0,0.26553101765918224,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,saved_segment,0.0003,muon,verified-v3-muon-3e-4,0.032410014450629764,0.055474522418994955,1.0,0.07853903038736014,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,0.001,muon,verified-v3-muon-1e-3,0.04960751039459106,0.07066451642104489,1.0,0.09172152244749872,0.003,muon,verified-v3-muon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,0.001,muon,verified-v3-muon-1e-3,0.09461292951183523,0.11377854248817591,1.0,0.1329441554645166,0.0001,normuon,verified-v3-normuon-1e-4,5,3907,0
1.0,110297088,88,saved_segment,0.001,muon,verified-v3-muon-1e-3,0.19221487099474127,0.2090649348409737,1.0,0.2259149986872061,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,saved_segment,0.001,muon,verified-v3-muon-1e-3,0.4723506899759731,0.47950534538470485,1.0,0.48666000079343663,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,saved_segment,0.001,muon,verified-v3-muon-1e-3,0.05139549998915132,0.07419714139385976,1.0,0.09699878279856819,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,0.003,muon,verified-v3-muon-3e-3,0.022231806697134666,0.04442262438369945,1.0,0.06661344207026423,0.0001,normuon,verified-v3-normuon-1e-4,5,3907,0
1.0,110297088,88,saved_segment,0.003,muon,verified-v3-muon-3e-3,0.027274643713458974,0.050501246284195445,1.0,0.07372784885493192,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,saved_segment,0.003,muon,verified-v3-muon-3e-3,0.03864238938107529,0.06186477176068141,1.0,0.08508715414028754,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,saved_segment,0.003,muon,verified-v3-muon-3e-3,0.058736326720784694,0.08102582798483857,1.0,0.10331532924889243,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,0.0001,normuon,verified-v3-normuon-1e-4,0.4279967902656545,0.4369367831212314,1.0,0.4458767759768083,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,saved_segment,0.0001,normuon,verified-v3-normuon-1e-4,0.12900854439977655,0.14637033091509405,1.0,0.16373211743041155,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,saved_segment,0.0001,normuon,verified-v3-normuon-1e-4,0.03451096690832613,0.05491800578360889,1.0,0.07532504465889166,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,0.0003,normuon,verified-v3-normuon-3e-4,0.2757373798817874,0.29103658567456636,1.0,0.30633579146734535,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,saved_segment,0.0003,normuon,verified-v3-normuon-3e-4,0.04330976247628105,0.06492133450041958,1.0,0.08653290652455811,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,saved_segment,0.001,normuon,verified-v3-normuon-1e-3,0.06539837146466747,0.08650791735194105,1.0,0.10761746323921463,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.7726484964238131,0.8135953601350121,1.0,0.8545422238462111,3e-06,adamw,verified-v3-adamw-3e-6,5,3907,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.4467212756209195,0.5418709363130962,1.0,0.6370205970052729,1e-05,adamw,verified-v3-adamw-1e-5,5,3907,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.24428048698022403,0.3488487430753555,1.0,0.45341699917048695,3e-05,adamw,verified-v3-adamw-3e-5,5,3907,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.2825049777878797,0.3082687229236817,1.0,0.3340324680594837,0.0001,muon,verified-v3-muon-1e-4,5,3907,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.09639907100382336,0.11374821092056878,1.0,0.1310973508373142,0.0003,muon,verified-v3-muon-3e-4,5,3907,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.02633869810338645,0.03336681631259262,1.0,0.04039493452179878,0.001,muon,verified-v3-muon-1e-3,5,3907,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.01630470526708479,0.022059786260466684,1.0,0.027814867253848574,0.003,muon,verified-v3-muon-3e-3,5,3907,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.3076669022361225,0.3229123719913118,1.0,0.3381578417465011,0.0001,normuon,verified-v3-normuon-1e-4,5,3907,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.10542999349414983,0.11965728530231963,1.0,0.13388457711048943,0.0003,normuon,verified-v3-normuon-3e-4,5,3907,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.02933795124611115,0.03477915397840228,1.0,0.04022035671069341,0.001,normuon,verified-v3-normuon-1e-3,5,3907,0
1.0,110297088,88,cumulative,1e-06,adamw,verified-v3-adamw-1e-6,0.018896457614666,0.023624594310886243,1.0,0.02835273100710648,0.003,normuon,verified-v3-normuon-3e-3,5,3907,0
