contrastive_loss_mean,fraction,label,mean_reciprocal_rank,operator,positive_margin_mean,positive_margin_p05,pretrained_top1_agreement,samples,seed,stage,state,step,task,top1_accuracy
0.8887430429458618,0.6,factorial-v3-muon_state-muon-seed314159/checkpoint-235,0.8828125,muon,0.08282636106014252,-0.06993581354618073,0.75,16,314159,3,muon_state,235,TRECCOVID,0.8125
0.0016805371269583702,0.6,factorial-v3-muon_state-muon-seed314159/checkpoint-235,1.0,muon,0.32497987151145935,0.11107861995697021,1.0,16,314159,3,muon_state,235,Touche2020,1.0
0.006403855513781309,0.8,factorial-v3-muon_state-muon-seed314159/checkpoint-313,1.0,muon,0.24302586913108826,0.07196085155010223,1.0,16,314159,4,muon_state,313,ArguAna,1.0
2.5216968059539795,0.8,factorial-v3-muon_state-muon-seed314159/checkpoint-313,0.6672619581222534,muon,-0.004304872825741768,-0.16849073767662048,0.375,16,314159,4,muon_state,313,ClimateFEVER,0.5
0.04786330461502075,0.8,factorial-v3-muon_state-muon-seed314159/checkpoint-313,1.0,muon,0.28914591670036316,0.021196525543928146,1.0,16,314159,4,muon_state,313,DBPedia,1.0
1.9371481130292523e-07,0.8,factorial-v3-muon_state-muon-seed314159/checkpoint-313,1.0,muon,0.43180200457572937,0.30430006980895996,1.0,16,314159,4,muon_state,313,FEVER,1.0
0.3192983865737915,0.8,factorial-v3-muon_state-muon-seed314159/checkpoint-313,0.9375,muon,0.2234523743391037,-0.04136243462562561,0.9375,16,314159,4,muon_state,313,FiQA2018,0.875
0.01830335147678852,0.8,factorial-v3-muon_state-muon-seed314159/checkpoint-313,1.0,muon,0.29079940915107727,0.056455839425325394,1.0,16,314159,4,muon_state,313,HotpotQA,1.0
6.630984898947645e-07,0.8,factorial-v3-muon_state-muon-seed314159/checkpoint-313,1.0,muon,0.44925209879875183,0.292248010635376,1.0,16,314159,4,muon_state,313,MSMARCO,1.0
3.141860008239746,0.8,factorial-v3-muon_state-muon-seed314159/checkpoint-313,0.6194196343421936,muon,-0.01111774891614914,-0.15328049659729004,0.625,16,314159,4,muon_state,313,NFCorpus,0.5
2.83862323158246e-06,0.8,factorial-v3-muon_state-muon-seed314159/checkpoint-313,1.0,muon,0.4258880913257599,0.23130002617835999,1.0,16,314159,4,muon_state,313,NQ,1.0
1.639125599695035e-07,0.8,factorial-v3-muon_state-muon-seed314159/checkpoint-313,1.0,muon,0.49927833676338196,0.32840606570243835,1.0,16,314159,4,muon_state,313,QuoraRetrieval,1.0
1.8995840549468994,0.8,factorial-v3-muon_state-muon-seed314159/checkpoint-313,0.840624988079071,muon,0.08777299523353577,-0.2249455600976944,0.9375,16,314159,4,muon_state,313,SCIDOCS,0.8125
0.00909250508993864,0.8,factorial-v3-muon_state-muon-seed314159/checkpoint-313,1.0,muon,0.2724525034427643,0.11725282669067383,0.9375,16,314159,4,muon_state,313,SciFact,1.0
0.8797791004180908,0.8,factorial-v3-muon_state-muon-seed314159/checkpoint-313,0.8828125,muon,0.08649566769599915,-0.06518238037824631,0.75,16,314159,4,muon_state,313,TRECCOVID,0.8125
0.0015366438310593367,0.8,factorial-v3-muon_state-muon-seed314159/checkpoint-313,1.0,muon,0.32191792130470276,0.11486148089170456,1.0,16,314159,4,muon_state,313,Touche2020,1.0
0.010362324304878712,1.0,factorial-v3-muon_state-muon-seed314159/checkpoint-391,1.0,muon,0.2376299649477005,0.06231258809566498,1.0,16,314159,5,muon_state,391,ArguAna,1.0
2.4520721435546875,1.0,factorial-v3-muon_state-muon-seed314159/checkpoint-391,0.6776785850524902,muon,-0.0034441333264112473,-0.15705078840255737,0.375,16,314159,5,muon_state,391,ClimateFEVER,0.5
0.04970893636345863,1.0,factorial-v3-muon_state-muon-seed314159/checkpoint-391,1.0,muon,0.2918023467063904,0.020263168960809708,1.0,16,314159,5,muon_state,391,DBPedia,1.0
3.576268738925137e-07,1.0,factorial-v3-muon_state-muon-seed314159/checkpoint-391,1.0,muon,0.4077770411968231,0.30460265278816223,1.0,16,314159,5,muon_state,391,FEVER,1.0
0.24038530886173248,1.0,factorial-v3-muon_state-muon-seed314159/checkpoint-391,0.9375,muon,0.22204189002513885,-0.026463955640792847,0.9375,16,314159,5,muon_state,391,FiQA2018,0.875
0.022667599841952324,1.0,factorial-v3-muon_state-muon-seed314159/checkpoint-391,1.0,muon,0.28829139471054077,0.06654912978410721,1.0,16,314159,5,muon_state,391,HotpotQA,1.0
1.3932448155173915e-06,1.0,factorial-v3-muon_state-muon-seed314159/checkpoint-391,1.0,muon,0.4435720443725586,0.2726372480392456,1.0,16,314159,5,muon_state,391,MSMARCO,1.0
3.223546266555786,1.0,factorial-v3-muon_state-muon-seed314159/checkpoint-391,0.5526785850524902,muon,-0.016102146357297897,-0.15630581974983215,0.625,16,314159,5,muon_state,391,NFCorpus,0.375
