family,anchor_kind,source_optimizer,learning_rate,run_id,stage,fraction,step,label,update_operator,tensor,rows,columns,rank,frobenius_norm,spectral_norm,stable_rank,nuclear_norm,entropy_effective_rank,condition_number
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,muon,0.layers.0.mlp.Wi.weight,2304,768,768,148.1414794921875,7.316712856292725,409.94097900390625,3942.927734375,733.65625,23.128070831298828
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,muon,0.layers.10.attn.Wqkv.weight,2304,768,768,145.5643310546875,7.086304187774658,421.9591369628906,3891.401123046875,737.7811279296875,12.187947273254395
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,muon,0.layers.10.mlp.Wi.weight,2304,768,768,150.77586364746094,7.164055347442627,442.94091796875,4069.66064453125,746.4903564453125,13.695104598999023
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,muon,0.layers.21.attn.Wqkv.weight,2304,768,768,131.98651123046875,8.021470069885254,270.73919677734375,3164.396728515625,637.3975830078125,17.144989013671875
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,muon,0.layers.21.mlp.Wi.weight,2304,768,768,149.44874572753906,11.907978057861328,157.51014709472656,2879.15966796875,451.075927734375,65.8505859375
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,normuon,0.layers.0.attn.Wqkv.weight,2304,768,768,78.65106201171875,5.1145195960998535,236.48277282714844,2005.5482177734375,695.4081420898438,229.02037048339844
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,normuon,0.layers.0.mlp.Wi.weight,2304,768,768,148.14071655273438,8.448491096496582,307.46136474609375,3909.6787109375,727.7584228515625,25.9127197265625
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,normuon,0.layers.10.attn.Wqkv.weight,2304,768,768,145.56240844726562,8.806407928466797,273.21270751953125,3845.80029296875,729.8317260742188,15.630165100097656
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,normuon,0.layers.10.mlp.Wi.weight,2304,768,768,150.77647399902344,8.759812355041504,296.26312255859375,4023.303466796875,738.137939453125,16.583690643310547
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,normuon,0.layers.21.attn.Wqkv.weight,2304,768,768,131.98973083496094,10.773181915283203,150.10401916503906,3105.732666015625,629.2271728515625,21.158935546875
late,checkpoint,normuon,0.001,normuon-lr1e-3,1,0.2,782,late/normuon-lr1e-3/checkpoint-782,normuon,0.layers.21.mlp.Wi.weight,2304,768,768,149.45025634765625,13.905662536621094,115.50745391845703,2869.047607421875,455.72869873046875,65.05017852783203
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,adamw,0.layers.0.attn.Wqkv.weight,2304,768,768,77.99545288085938,18.371702194213867,18.023527145385742,1484.2718505859375,537.99560546875,58.654212951660156
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,adamw,0.layers.0.mlp.Wi.weight,2304,768,768,146.708740234375,59.80533218383789,6.0177226066589355,2627.75830078125,526.73388671875,68.6610107421875
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,adamw,0.layers.10.attn.Wqkv.weight,2304,768,768,144.1937255859375,38.78130340576172,13.824453353881836,2706.140869140625,536.4058837890625,42.12287902832031
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,adamw,0.layers.10.mlp.Wi.weight,2304,768,768,149.32687377929688,39.888633728027344,14.014500617980957,2881.3564453125,551.7263793945312,62.32520294189453
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,adamw,0.layers.21.attn.Wqkv.weight,2304,768,768,130.7423553466797,46.24219512939453,7.993844509124756,2063.749755859375,472.7724304199219,69.73210144042969
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,adamw,0.layers.21.mlp.Wi.weight,2304,768,768,147.9872589111328,55.941993713378906,6.997982025146484,2370.511474609375,483.3010559082031,93.59713745117188
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,muon,0.layers.0.attn.Wqkv.weight,2304,768,768,77.9986343383789,4.30218505859375,328.6970520019531,1957.524658203125,677.1790771484375,173.9315185546875
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,muon,0.layers.0.mlp.Wi.weight,2304,768,768,146.7172088623047,7.448176383972168,388.02728271484375,3852.9619140625,721.126708984375,23.47407341003418
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,muon,0.layers.10.attn.Wqkv.weight,2304,768,768,144.2011260986328,6.9913458824157715,425.4178161621094,3862.763671875,739.673095703125,11.893758773803711
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,muon,0.layers.10.mlp.Wi.weight,2304,768,768,149.33412170410156,7.111042022705078,441.01324462890625,4024.12060546875,744.98583984375,14.27055835723877
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,muon,0.layers.21.attn.Wqkv.weight,2304,768,768,130.74830627441406,8.218501091003418,253.0969696044922,3050.25537109375,612.4119262695312,19.873720169067383
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,muon,0.layers.21.mlp.Wi.weight,2304,768,768,147.98561096191406,11.997224807739258,152.1519012451172,2779.958984375,429.5427551269531,77.2670669555664
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,normuon,0.layers.0.attn.Wqkv.weight,2304,768,768,77.9983901977539,5.076156139373779,236.10292053222656,1943.33447265625,673.7269897460938,201.8604278564453
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,normuon,0.layers.0.mlp.Wi.weight,2304,768,768,146.71644592285156,8.461094856262207,300.6799621582031,3828.74365234375,717.1943969726562,25.929040908813477
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,normuon,0.layers.10.attn.Wqkv.weight,2304,768,768,144.19937133789062,8.92996597290039,260.751708984375,3817.767578125,731.6771240234375,15.74422836303711
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,normuon,0.layers.10.mlp.Wi.weight,2304,768,768,149.33306884765625,8.75914478302002,290.6622314453125,3985.60009765625,738.1326904296875,17.24613380432129
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,normuon,0.layers.21.attn.Wqkv.weight,2304,768,768,130.7517547607422,12.137238502502441,116.05270385742188,2984.732421875,603.3185424804688,27.052242279052734
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,normuon,0.layers.21.mlp.Wi.weight,2304,768,768,147.99124145507812,13.954347610473633,112.47420501708984,2768.826904296875,433.5750427246094,75.98001098632812
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,adamw,0.layers.0.attn.Wqkv.weight,2304,768,768,77.72535705566406,19.421018600463867,16.017009735107422,1415.5516357421875,518.6583862304688,66.1554183959961
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,adamw,0.layers.0.mlp.Wi.weight,2304,768,768,146.21282958984375,57.49947738647461,6.466111183166504,2532.141845703125,513.6004028320312,68.15908813476562
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,adamw,0.layers.10.attn.Wqkv.weight,2304,768,768,143.7119140625,38.72798538208008,13.770057678222656,2615.373291015625,523.2679443359375,44.8920783996582
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,adamw,0.layers.10.mlp.Wi.weight,2304,768,768,148.8330535888672,39.113372802734375,14.47932243347168,2825.6279296875,544.0319213867188,61.41644287109375
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,adamw,0.layers.21.attn.Wqkv.weight,2304,768,768,130.31581115722656,49.13711166381836,7.033555507659912,2010.8515625,462.62493896484375,78.11768341064453
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,adamw,0.layers.21.mlp.Wi.weight,2304,768,768,147.47854614257812,58.020538330078125,6.4609174728393555,2300.431640625,473.046630859375,104.37815856933594
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,muon,0.layers.0.attn.Wqkv.weight,2304,768,768,77.72959899902344,4.374993801116943,315.65887451171875,1933.7008056640625,669.3640747070312,178.29803466796875
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,muon,0.layers.0.mlp.Wi.weight,2304,768,768,146.21897888183594,7.582372188568115,371.875244140625,3808.727783203125,713.7296142578125,23.45230484008789
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,muon,0.layers.10.attn.Wqkv.weight,2304,768,768,143.7198944091797,7.083652496337891,411.6416931152344,3827.509765625,734.4395751953125,13.019843101501465
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,muon,0.layers.10.mlp.Wi.weight,2304,768,768,148.84031677246094,7.166868686676025,431.30279541015625,3997.447998046875,742.0413818359375,13.683635711669922
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,muon,0.layers.21.attn.Wqkv.weight,2304,768,768,130.32289123535156,8.28970718383789,247.15135192871094,3022.2744140625,607.5247192382812,20.03011131286621
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,muon,0.layers.21.mlp.Wi.weight,2304,768,768,147.48342895507812,12.573830604553223,137.57872009277344,2688.457275390625,411.12017822265625,86.40430450439453
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,normuon,0.layers.0.attn.Wqkv.weight,2304,768,768,77.72940063476562,5.188069820404053,224.47035217285156,1920.987548828125,666.7147216796875,205.7978057861328
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,normuon,0.layers.0.mlp.Wi.weight,2304,768,768,146.21987915039062,8.491195678710938,296.5344543457031,3785.973876953125,710.2652587890625,25.49483871459961
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,normuon,0.layers.10.attn.Wqkv.weight,2304,768,768,143.718505859375,9.11811637878418,248.4363250732422,3783.099609375,726.7042236328125,17.41441535949707
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,normuon,0.layers.10.mlp.Wi.weight,2304,768,768,148.83831787109375,8.757866859436035,288.8236999511719,3960.260986328125,735.5404052734375,16.600614547729492
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,normuon,0.layers.21.attn.Wqkv.weight,2304,768,768,130.3233184814453,11.351442337036133,131.80810546875,2968.041015625,600.9168701171875,25.002378463745117
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,normuon,0.layers.21.mlp.Wi.weight,2304,768,768,147.4832305908203,14.534337997436523,102.96621704101562,2680.451171875,415.9320373535156,83.51817321777344
