family,anchor_kind,source_optimizer,learning_rate,run_id,stage,fraction,step,label,tensor,rows,columns,parameters,gradient_steps,weight_frobenius_norm,operator_pair,cosine
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.2.mlp.Wo.weight,768,1152,884736,8,108.41673278808594,adamw__muon,0.444366991519928
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.2.mlp.Wo.weight,768,1152,884736,8,108.41673278808594,adamw__normuon,0.4443809390068054
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.2.mlp.Wo.weight,768,1152,884736,8,108.41673278808594,muon__normuon,0.9998129606246948
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.20.attn.Wo.weight,768,768,589824,8,98.0967025756836,adamw__muon,0.3813653886318207
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.20.attn.Wo.weight,768,768,589824,8,98.0967025756836,adamw__normuon,0.38141968846321106
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.20.attn.Wo.weight,768,768,589824,8,98.0967025756836,muon__normuon,0.9983850717544556
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.20.attn.Wqkv.weight,2304,768,1769472,8,130.92860412597656,adamw__muon,0.401569128036499
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.20.attn.Wqkv.weight,2304,768,1769472,8,130.92860412597656,adamw__normuon,0.4281983971595764
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.20.attn.Wqkv.weight,2304,768,1769472,8,130.92860412597656,muon__normuon,0.9291220307350159
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.20.mlp.Wi.weight,2304,768,1769472,8,146.86187744140625,adamw__muon,0.4047658443450928
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.20.mlp.Wi.weight,2304,768,1769472,8,146.86187744140625,adamw__normuon,0.4244993329048157
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.20.mlp.Wi.weight,2304,768,1769472,8,146.86187744140625,muon__normuon,0.9391347765922546
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.20.mlp.Wo.weight,768,1152,884736,8,119.49617767333984,adamw__muon,0.41382870078086853
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.20.mlp.Wo.weight,768,1152,884736,8,119.49617767333984,adamw__normuon,0.41430428624153137
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.20.mlp.Wo.weight,768,1152,884736,8,119.49617767333984,muon__normuon,0.9983348846435547
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.21.attn.Wo.weight,768,768,589824,8,107.42179870605469,adamw__muon,0.36279693245887756
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.21.attn.Wo.weight,768,768,589824,8,107.42179870605469,adamw__normuon,0.36345916986465454
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.21.attn.Wo.weight,768,768,589824,8,107.42179870605469,muon__normuon,0.9958776235580444
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.21.attn.Wqkv.weight,2304,768,1769472,8,130.73971557617188,adamw__muon,0.37881821393966675
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.21.attn.Wqkv.weight,2304,768,1769472,8,130.73971557617188,adamw__normuon,0.40275710821151733
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.21.attn.Wqkv.weight,2304,768,1769472,8,130.73971557617188,muon__normuon,0.9248353838920593
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.21.mlp.Wi.weight,2304,768,1769472,8,147.9813995361328,adamw__muon,0.42722082138061523
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.21.mlp.Wi.weight,2304,768,1769472,8,147.9813995361328,adamw__normuon,0.46370208263397217
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.21.mlp.Wi.weight,2304,768,1769472,8,147.9813995361328,muon__normuon,0.9136357307434082
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.21.mlp.Wo.weight,768,1152,884736,8,118.86443328857422,adamw__muon,0.42998820543289185
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.21.mlp.Wo.weight,768,1152,884736,8,118.86443328857422,adamw__normuon,0.43310248851776123
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.21.mlp.Wo.weight,768,1152,884736,8,118.86443328857422,muon__normuon,0.9929776787757874
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.3.attn.Wo.weight,768,768,589824,8,50.608036041259766,adamw__muon,0.3988036513328552
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.3.attn.Wo.weight,768,768,589824,8,50.608036041259766,adamw__normuon,0.3988930284976959
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.3.attn.Wo.weight,768,768,589824,8,50.608036041259766,muon__normuon,0.9995794296264648
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.3.attn.Wqkv.weight,2304,768,1769472,8,137.24490356445312,adamw__muon,0.443384051322937
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.3.attn.Wqkv.weight,2304,768,1769472,8,137.24490356445312,adamw__normuon,0.4797825217247009
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.3.attn.Wqkv.weight,2304,768,1769472,8,137.24490356445312,muon__normuon,0.9378495812416077
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.3.mlp.Wi.weight,2304,768,1769472,8,153.2654266357422,adamw__muon,0.44923198223114014
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.3.mlp.Wi.weight,2304,768,1769472,8,153.2654266357422,adamw__normuon,0.4534955620765686
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.3.mlp.Wi.weight,2304,768,1769472,8,153.2654266357422,muon__normuon,0.9811548590660095
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.3.mlp.Wo.weight,768,1152,884736,8,111.04174041748047,adamw__muon,0.45454710721969604
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.3.mlp.Wo.weight,768,1152,884736,8,111.04174041748047,adamw__normuon,0.4545476734638214
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.3.mlp.Wo.weight,768,1152,884736,8,111.04174041748047,muon__normuon,0.9998544454574585
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.4.attn.Wo.weight,768,768,589824,8,52.93672180175781,adamw__muon,0.442626953125
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.4.attn.Wo.weight,768,768,589824,8,52.93672180175781,adamw__normuon,0.442634254693985
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.4.attn.Wo.weight,768,768,589824,8,52.93672180175781,muon__normuon,0.9997841119766235
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.4.attn.Wqkv.weight,2304,768,1769472,8,149.8889923095703,adamw__muon,0.4752727448940277
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.4.attn.Wqkv.weight,2304,768,1769472,8,149.8889923095703,adamw__normuon,0.5054283142089844
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.4.attn.Wqkv.weight,2304,768,1769472,8,149.8889923095703,muon__normuon,0.9403966069221497
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.4.mlp.Wi.weight,2304,768,1769472,8,151.43763732910156,adamw__muon,0.4588801860809326
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.4.mlp.Wi.weight,2304,768,1769472,8,151.43763732910156,adamw__normuon,0.4635298252105713
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.4.mlp.Wi.weight,2304,768,1769472,8,151.43763732910156,muon__normuon,0.9833491444587708
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.4.mlp.Wo.weight,768,1152,884736,8,111.01171875,adamw__muon,0.49962228536605835
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.4.mlp.Wo.weight,768,1152,884736,8,111.01171875,adamw__normuon,0.49970361590385437
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.4.mlp.Wo.weight,768,1152,884736,8,111.01171875,muon__normuon,0.999617874622345
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.5.attn.Wo.weight,768,768,589824,8,58.690887451171875,adamw__muon,0.44034942984580994
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.5.attn.Wo.weight,768,768,589824,8,58.690887451171875,adamw__normuon,0.44033440947532654
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.5.attn.Wo.weight,768,768,589824,8,58.690887451171875,muon__normuon,0.9997665882110596
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.5.attn.Wqkv.weight,2304,768,1769472,8,149.40025329589844,adamw__muon,0.44545093178749084
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.5.attn.Wqkv.weight,2304,768,1769472,8,149.40025329589844,adamw__normuon,0.48053818941116333
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.5.attn.Wqkv.weight,2304,768,1769472,8,149.40025329589844,muon__normuon,0.9238961338996887
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.5.mlp.Wi.weight,2304,768,1769472,8,149.20970153808594,adamw__muon,0.4649922251701355
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.5.mlp.Wi.weight,2304,768,1769472,8,149.20970153808594,adamw__normuon,0.4695013463497162
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.5.mlp.Wi.weight,2304,768,1769472,8,149.20970153808594,muon__normuon,0.9814713001251221
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.5.mlp.Wo.weight,768,1152,884736,8,111.51847076416016,adamw__muon,0.4763917922973633
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.5.mlp.Wo.weight,768,1152,884736,8,111.51847076416016,adamw__normuon,0.4763551652431488
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.5.mlp.Wo.weight,768,1152,884736,8,111.51847076416016,muon__normuon,0.9998634457588196
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.6.attn.Wo.weight,768,768,589824,8,63.77681350708008,adamw__muon,0.41070884466171265
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.6.attn.Wo.weight,768,768,589824,8,63.77681350708008,adamw__normuon,0.41075244545936584
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.6.attn.Wo.weight,768,768,589824,8,63.77681350708008,muon__normuon,0.9996941089630127
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.6.attn.Wqkv.weight,2304,768,1769472,8,141.0006866455078,adamw__muon,0.45138609409332275
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.6.attn.Wqkv.weight,2304,768,1769472,8,141.0006866455078,adamw__normuon,0.47469091415405273
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.6.attn.Wqkv.weight,2304,768,1769472,8,141.0006866455078,muon__normuon,0.953666090965271
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.6.mlp.Wi.weight,2304,768,1769472,8,151.29566955566406,adamw__muon,0.4635971188545227
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.6.mlp.Wi.weight,2304,768,1769472,8,151.29566955566406,adamw__normuon,0.47087764739990234
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.6.mlp.Wi.weight,2304,768,1769472,8,151.29566955566406,muon__normuon,0.9750275015830994
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.6.mlp.Wo.weight,768,1152,884736,8,111.60110473632812,adamw__muon,0.47274351119995117
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.6.mlp.Wo.weight,768,1152,884736,8,111.60110473632812,adamw__normuon,0.47271546721458435
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.6.mlp.Wo.weight,768,1152,884736,8,111.60110473632812,muon__normuon,0.9998672604560852
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.7.attn.Wo.weight,768,768,589824,8,62.946346282958984,adamw__muon,0.42987364530563354
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.7.attn.Wo.weight,768,768,589824,8,62.946346282958984,adamw__normuon,0.4298747181892395
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.7.attn.Wo.weight,768,768,589824,8,62.946346282958984,muon__normuon,0.999728262424469
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.7.attn.Wqkv.weight,2304,768,1769472,8,152.12765502929688,adamw__muon,0.42962807416915894
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.7.attn.Wqkv.weight,2304,768,1769472,8,152.12765502929688,adamw__normuon,0.4638713598251343
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.7.attn.Wqkv.weight,2304,768,1769472,8,152.12765502929688,muon__normuon,0.913468599319458
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.7.mlp.Wi.weight,2304,768,1769472,8,152.69107055664062,adamw__muon,0.46075642108917236
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.7.mlp.Wi.weight,2304,768,1769472,8,152.69107055664062,adamw__normuon,0.46916574239730835
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.7.mlp.Wi.weight,2304,768,1769472,8,152.69107055664062,muon__normuon,0.9662521481513977
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.7.mlp.Wo.weight,768,1152,884736,8,113.82910919189453,adamw__muon,0.47717273235321045
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.7.mlp.Wo.weight,768,1152,884736,8,113.82910919189453,adamw__normuon,0.4770490825176239
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.7.mlp.Wo.weight,768,1152,884736,8,113.82910919189453,muon__normuon,0.9997923970222473
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.8.attn.Wo.weight,768,768,589824,8,66.12505340576172,adamw__muon,0.4466330111026764
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.8.attn.Wo.weight,768,768,589824,8,66.12505340576172,adamw__normuon,0.44653448462486267
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.8.attn.Wo.weight,768,768,589824,8,66.12505340576172,muon__normuon,0.9997201561927795
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.8.attn.Wqkv.weight,2304,768,1769472,8,146.9531707763672,adamw__muon,0.44944456219673157
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.8.attn.Wqkv.weight,2304,768,1769472,8,146.9531707763672,adamw__normuon,0.46842077374458313
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.8.attn.Wqkv.weight,2304,768,1769472,8,146.9531707763672,muon__normuon,0.9530877470970154
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.8.mlp.Wi.weight,2304,768,1769472,8,154.47946166992188,adamw__muon,0.45906785130500793
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.8.mlp.Wi.weight,2304,768,1769472,8,154.47946166992188,adamw__normuon,0.4677671492099762
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.8.mlp.Wi.weight,2304,768,1769472,8,154.47946166992188,muon__normuon,0.9693858623504639
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.8.mlp.Wo.weight,768,1152,884736,8,114.1970443725586,adamw__muon,0.4762166440486908
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.8.mlp.Wo.weight,768,1152,884736,8,114.1970443725586,adamw__normuon,0.47611743211746216
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.8.mlp.Wo.weight,768,1152,884736,8,114.1970443725586,muon__normuon,0.9998252987861633
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.9.attn.Wo.weight,768,768,589824,8,72.66455841064453,adamw__muon,0.42472320795059204
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.9.attn.Wo.weight,768,768,589824,8,72.66455841064453,adamw__normuon,0.4247514307498932
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.9.attn.Wo.weight,768,768,589824,8,72.66455841064453,muon__normuon,0.9996400475502014
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.9.attn.Wqkv.weight,2304,768,1769472,8,138.93923950195312,adamw__muon,0.4539181888103485
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.9.attn.Wqkv.weight,2304,768,1769472,8,138.93923950195312,adamw__normuon,0.4692230522632599
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.9.attn.Wqkv.weight,2304,768,1769472,8,138.93923950195312,muon__normuon,0.9646652340888977
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.9.mlp.Wi.weight,2304,768,1769472,8,151.12632751464844,adamw__muon,0.4614814221858978
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.9.mlp.Wi.weight,2304,768,1769472,8,151.12632751464844,adamw__normuon,0.4707401692867279
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.9.mlp.Wi.weight,2304,768,1769472,8,151.12632751464844,muon__normuon,0.9671531915664673
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.9.mlp.Wo.weight,768,1152,884736,8,109.53433990478516,adamw__muon,0.47953715920448303
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.9.mlp.Wo.weight,768,1152,884736,8,109.53433990478516,adamw__normuon,0.4794195592403412
late,checkpoint,normuon,0.001,normuon-lr1e-3,3,0.6,2345,late/normuon-lr1e-3/checkpoint-2345,0.layers.9.mlp.Wo.weight,768,1152,884736,8,109.53433990478516,muon__normuon,0.9998179078102112
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,0.layers.0.attn.Wo.weight,768,768,589824,8,25.34132957458496,adamw__muon,0.40632688999176025
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,0.layers.0.attn.Wo.weight,768,768,589824,8,25.34132957458496,adamw__normuon,0.40585020184516907
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,0.layers.0.attn.Wo.weight,768,768,589824,8,25.34132957458496,muon__normuon,0.998702883720398
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,0.layers.0.attn.Wqkv.weight,2304,768,1769472,8,77.7220230102539,adamw__muon,0.46811237931251526
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,0.layers.0.attn.Wqkv.weight,2304,768,1769472,8,77.7220230102539,adamw__normuon,0.4806690514087677
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,0.layers.0.attn.Wqkv.weight,2304,768,1769472,8,77.7220230102539,muon__normuon,0.9701820015907288
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,0.layers.0.mlp.Wi.weight,2304,768,1769472,8,146.20542907714844,adamw__muon,0.4168343245983124
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,0.layers.0.mlp.Wi.weight,2304,768,1769472,8,146.20542907714844,adamw__normuon,0.4251806437969208
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,0.layers.0.mlp.Wi.weight,2304,768,1769472,8,146.20542907714844,muon__normuon,0.97368985414505
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,0.layers.0.mlp.Wo.weight,768,1152,884736,8,101.53558349609375,adamw__muon,0.428002268075943
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,0.layers.0.mlp.Wo.weight,768,1152,884736,8,101.53558349609375,adamw__normuon,0.4279855191707611
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,0.layers.0.mlp.Wo.weight,768,1152,884736,8,101.53558349609375,muon__normuon,0.9990010857582092
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,0.layers.1.attn.Wo.weight,768,768,589824,8,43.26295471191406,adamw__muon,0.41701608896255493
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,0.layers.1.attn.Wo.weight,768,768,589824,8,43.26295471191406,adamw__normuon,0.4169292151927948
late,checkpoint,normuon,0.001,normuon-lr1e-3,5,1.0,3907,late/normuon-lr1e-3/checkpoint-3907,0.layers.1.attn.Wo.weight,768,768,589824,8,43.26295471191406,muon__normuon,0.9993100166320801
