baseline_margin,baseline_shortlist_ndcg,document_entropy_effective_rank,document_leading_variance_fraction,document_normalized_effective_rank,document_stable_rank,learning_rate,margin_absolute_attribution_participation_ratio,margin_degrading_attribution_mass,margin_degrading_coordinate_fraction,margin_helpful_attribution_mass,margin_helpful_attribution_participation_ratio,margin_helpful_mass_share,ndcg_absolute_attribution_participation_ratio,ndcg_degrading_attribution_mass,ndcg_degrading_coordinate_fraction,ndcg_helpful_attribution_mass,ndcg_helpful_attribution_participation_ratio,ndcg_helpful_mass_share,optimizer,query_entropy_effective_rank,query_leading_variance_fraction,query_normalized_effective_rank,query_stable_rank,run_id,step,tasks
0.2571266456579296,0.9455695477817754,167.27843155866287,0.034765933327650114,0.2178104577586756,28.763789844947954,0.0001,0.5754503754584517,0.10549433040041466,0.48316592261904756,0.11697394409607233,0.3105552396247145,0.5254359500268063,0.015934008590993733,0.023941530827488344,0.0027901785714285715,0.11482597527319394,0.013610873518861208,0.15435676818870683,muon,151.489631572602,0.03346802365439972,0.6793257021192916,29.879266559814912,verified-v3-muon-1e-4,3907,14
0.17107403876016414,0.9109412348814239,133.51533955724582,0.05439172798374036,0.1738480983818305,18.385148570733694,0.003,0.32465904341660234,0.09252456122129615,0.46037946428571436,0.09996637948697543,0.31723911366181534,0.5200653637634716,0.04697387219188715,0.22790137804158658,0.02883184523809524,0.3598840058088007,0.03133892073096057,0.18828318313884046,muon,139.9049476437362,0.035572702673624126,0.6273764468328977,28.111442899767745,verified-v3-muon-3e-3,782,14
0.17220472760938943,0.9288597147006344,124.86756513343536,0.059326722622815506,0.16258797543416062,16.855810599175527,0.003,0.24556142521986993,0.09410143346607742,0.45005580357142866,0.10098628850061872,0.3262114157285273,0.516941392219916,0.02023156075165875,0.06075939866768345,0.026785714285714284,0.06391674541452581,0.00975819759143186,0.08049708542240967,muon,136.52114329095068,0.03506322378911491,0.61220243628229,28.519910377163946,verified-v3-muon-3e-3,1563,14
0.17923259873248742,0.9219889668021436,127.10662235646336,0.054697540066327634,0.165503414526645,18.282357831583916,0.003,0.28840773745949017,0.09816935921672876,0.45963541666666663,0.10315991424196809,0.32002313334198856,0.5117152762515721,0.04639447082535232,0.18255789332146685,0.019624255952380956,0.11892017791705158,0.029355505864589397,0.20078787890750197,muon,139.90608787889784,0.03380532748226701,0.6273815599950575,29.58113630239382,verified-v3-muon-3e-3,2345,14
0.20257874372753384,0.9217211521747398,132.66315220909877,0.05542873106200771,0.1727384794389307,18.041185155065293,0.003,0.3957349776258285,0.1011676611957261,0.4657738095238094,0.1084476993455715,0.3131429766385083,0.5163262560105176,0.07822575651179971,0.521136297390388,0.05524553571428571,0.29716842896717327,0.03103243303745593,0.20334875570427613,muon,141.80029274221494,0.031563809783595395,0.6358757522072419,31.68185358029018,verified-v3-muon-3e-3,3126,14
0.21279615389930914,0.9206662183355208,135.3526063101947,0.05311528735761377,0.17624037279973268,18.826971475598274,0.003,0.42065821529756814,0.10281138631695685,0.47386532738095244,0.10897540133367388,0.31512811800143187,0.5152616419384258,0.07922295598727794,0.7368940514909068,0.04947916666666667,0.2359762656049491,0.03583930805262185,0.12618552944255026,muon,143.15053521585926,0.03148166346912533,0.6419306511921941,31.7645222585115,verified-v3-muon-3e-3,3907,14
0.2533880523147983,0.9434171748199344,166.4178170663667,0.03620772376733236,0.21668986597183162,27.618416623643945,0.0003,0.577144075853118,0.10704773154445871,0.484468005952381,0.11671794046646541,0.3085227602557172,0.521336007433102,0.043283655318667465,0.21917100702049117,0.033482142857142856,0.03314798357367456,0.01616115101923469,0.1046411950080763,muon,151.88008252288444,0.033143709357680094,0.6810766032416342,30.171637978362824,verified-v3-muon-3e-4,782,14
0.25838622820144364,0.9443345186604631,164.14167393524093,0.03616589652609181,0.21372613793651163,27.650358377775927,0.0003,0.5737329203598156,0.10697193342816576,0.4880952380952381,0.11574903629318763,0.3066050245471302,0.5194384990523923,0.041053802631256964,0.018693469446082973,0.009951636904761904,0.6409345921012566,0.038846980507616306,0.2785420964442034,muon,151.24698849694528,0.03350667824878931,0.6782376165782299,29.844796687243473,verified-v3-muon-3e-4,1563,14
0.2638800855492032,0.9429258098545373,165.23222084140593,0.036285486318127926,0.2151461208872473,27.55922826092614,0.0003,0.5775224206398235,0.10511545454272396,0.48279389880952384,0.11701277806799915,0.30978138419529516,0.5267954133975297,0.01137885256900457,0.02398583320811028,0.00669642857142857,0.1567118598489899,0.009510716451777855,0.1859302049950236,muon,152.0321124277578,0.031614664868491946,0.6817583516939811,31.630890416195044,verified-v3-muon-3e-4,2345,14
0.265893707667648,0.9404106893704,166.19931477162604,0.03590026388627308,0.21640535777555472,27.854948452965623,0.0003,0.5773559697647632,0.10537697539667264,0.4858630952380953,0.11617349616990215,0.30876385894237585,0.5244508916442342,0.04018322114007594,0.13529441441574488,0.009672619047619046,0.13870339279216828,0.03564979844996115,0.14127991220201738,muon,152.43026506883854,0.03192698533851753,0.6835437895463612,31.321466445927623,verified-v3-muon-3e-4,3126,14
