family,anchor,layer,tensor,rotation_seed,optimizer,qk_role,head,mapped_direction_cosine,mapped_relative_frobenius_error,mapped_norm_ratio,singular_spectrum_relative_l2_error
late,late/muon-lr1e-3/checkpoint-782,0,0.layers.0.attn.Wqkv.weight,2026082703,adamw,key,11,0.9491708874702454,0.31873565912246704,0.9993491172790527,0.02454373985528946
late,late/muon-lr1e-3/checkpoint-782,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,query,0,0.9989235997200012,0.04639102518558502,0.9996544718742371,0.0016683428548276424
late,late/muon-lr1e-3/checkpoint-782,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,query,5,0.9993539452552795,0.035939816385507584,0.9997490644454956,0.0012774048373103142
late,late/muon-lr1e-3/checkpoint-782,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,query,11,0.9992412328720093,0.0389496348798275,0.9997989535331726,0.0015557457227259874
late,late/muon-lr1e-3/checkpoint-782,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,key,0,0.998941957950592,0.04600304365158081,1.0000332593917847,0.001671758247539401
late,late/muon-lr1e-3/checkpoint-782,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,key,5,0.9994691610336304,0.032580628991127014,0.9999353289604187,0.0011858918005600572
late,late/muon-lr1e-3/checkpoint-782,0,0.layers.0.attn.Wqkv.weight,2026082703,muon,key,11,0.9992522597312927,0.03867170587182045,0.9999552965164185,0.001242725644260645
late,late/muon-lr1e-3/checkpoint-782,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,query,0,0.9958450794219971,0.09115178883075714,0.9998393058776855,0.014008959755301476
late,late/muon-lr1e-3/checkpoint-782,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,query,5,0.9977115392684937,0.06765009462833405,0.9999293684959412,0.00598899507895112
late,late/muon-lr1e-3/checkpoint-782,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,query,11,0.995693027973175,0.09274465590715408,0.9981521368026733,0.014109356328845024
late,late/muon-lr1e-3/checkpoint-782,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,key,0,0.9962985515594482,0.08610562235116959,1.0012952089309692,0.010319648310542107
late,late/muon-lr1e-3/checkpoint-782,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,key,5,0.99872887134552,0.050417717546224594,0.9997866153717041,0.004959504585713148
late,late/muon-lr1e-3/checkpoint-782,0,0.layers.0.attn.Wqkv.weight,2026082703,normuon,key,11,0.9950652718544006,0.09925524890422821,0.9975867867469788,0.013003564439713955
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,query,0,0.9577541947364807,0.2904379665851593,0.9983425140380859,0.018338991329073906
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,query,5,0.9536367654800415,0.30390143394470215,0.9958164095878601,0.027255864813923836
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,query,11,0.9668639302253723,0.2575216591358185,1.0006762742996216,0.012514584697782993
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,key,0,0.9469306468963623,0.3252161145210266,0.9963582158088684,0.034114014357328415
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,key,5,0.9536182284355164,0.304718017578125,1.000956654548645,0.03132811561226845
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,adamw,key,11,0.9646365642547607,0.2662504017353058,1.00222909450531,0.015455962158739567
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,query,0,0.9990808367729187,0.042874906212091446,0.9999296069145203,0.001567383762449026
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,query,5,0.9991023540496826,0.042367953807115555,0.9998747110366821,0.0013539546635001898
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,query,11,0.9990147352218628,0.044387154281139374,0.9999216198921204,0.001393091049976647
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,key,0,0.9989638328552246,0.045519448816776276,0.9997441172599792,0.0016618795925751328
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,key,5,0.9993427395820618,0.036254242062568665,0.9999901652336121,0.001596498186700046
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,muon,key,11,0.9991028904914856,0.04235472157597542,0.9998998641967773,0.0012924704933539033
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,normuon,query,0,0.9973838329315186,0.07232339680194855,0.9996461868286133,0.009355437010526657
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,normuon,query,5,0.9966877102851868,0.08138901740312576,0.9999419450759888,0.015360850840806961
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,normuon,query,11,0.9980559945106506,0.0623476468026638,0.999746561050415,0.006290807388722897
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,normuon,key,0,0.9973645806312561,0.07257942110300064,0.9993587732315063,0.00828876718878746
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,normuon,key,5,0.996156632900238,0.08764193952083588,0.9991776347160339,0.014144021086394787
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082701,normuon,key,11,0.9973379969596863,0.07299383729696274,1.0006392002105713,0.008653444238007069
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,adamw,query,0,0.9611078500747681,0.2790021300315857,1.000738263130188,0.01596672646701336
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,adamw,query,5,0.967634379863739,0.25413674116134644,0.997663140296936,0.0244868416339159
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,adamw,query,11,0.9659636616706848,0.26092588901519775,1.0001400709152222,0.01731419377028942
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,adamw,key,0,0.9527813196182251,0.3073360323905945,1.0001921653747559,0.03396633639931679
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,adamw,key,5,0.9668365120887756,0.25750532746315,0.9997301697731018,0.026488130912184715
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,adamw,key,11,0.9614338278770447,0.2781783938407898,1.003127932548523,0.027920952066779137
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,muon,query,0,0.9990702867507935,0.04312160983681679,0.9999706745147705,0.0013439460890367627
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,muon,query,5,0.9990852475166321,0.04277367889881134,0.9999856352806091,0.0016852290136739612
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,muon,query,11,0.9990043044090271,0.04461945965886116,0.9998182058334351,0.001450001378543675
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,muon,key,0,0.9989969730377197,0.04478360712528229,0.9997174143791199,0.0017218206776306033
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,muon,key,5,0.9993425607681274,0.036267124116420746,1.0002901554107666,0.0014194025425240397
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,muon,key,11,0.999123215675354,0.04187650978565216,1.000057339668274,0.0012922275345772505
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,query,0,0.9976961612701416,0.06789472699165344,1.0003981590270996,0.00875617191195488
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,query,5,0.9968905448913574,0.07884447276592255,0.9995554685592651,0.011192936450242996
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,query,11,0.9979550838470459,0.06393065303564072,0.999091625213623,0.006236222106963396
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,key,0,0.997741162776947,0.06719130277633667,0.9991676211357117,0.007153449114412069
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,key,5,0.9966753125190735,0.0815180316567421,0.9993138909339905,0.011437023058533669
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082702,normuon,key,11,0.996896505355835,0.07880052924156189,1.0003747940063477,0.009283219464123249
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,adamw,query,0,0.9624389410018921,0.2738566994667053,0.9983060359954834,0.015562730841338634
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,adamw,query,5,0.9688748121261597,0.24891570210456848,0.9949029684066772,0.020016871392726898
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,adamw,query,11,0.965449333190918,0.263216495513916,1.0025341510772705,0.014830267988145351
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,adamw,key,0,0.958541214466095,0.28790247440338135,0.9996408224105835,0.027325347065925598
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,adamw,key,5,0.9700939655303955,0.24449938535690308,0.9994567632675171,0.0224714707583189
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,adamw,key,11,0.9632084965705872,0.2715970575809479,1.0023961067199707,0.02843652479350567
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,muon,query,0,0.9990571141242981,0.04343366250395775,1.0002985000610352,0.0017963758436962962
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,muon,query,5,0.9991120100021362,0.04214518517255783,1.000128984451294,0.0016329786740243435
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,muon,query,11,0.9989945292472839,0.04484277218580246,0.9999449849128723,0.0016634686617180705
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,muon,key,0,0.998973548412323,0.045308079570531845,0.9999391436576843,0.0015655291499570012
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,muon,key,5,0.9993446469306946,0.03620537742972374,1.000109314918518,0.0015112650580704212
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,muon,key,11,0.9990947842597961,0.042548950761556625,0.9999783039093018,0.0015002968721091747
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,normuon,query,0,0.9979978799819946,0.06331438571214676,1.0008920431137085,0.007258180994540453
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,normuon,query,5,0.9968429803848267,0.07947278022766113,1.0002821683883667,0.01293249148875475
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,normuon,query,11,0.9981507062911987,0.060805682092905045,0.9995816349983215,0.006934301927685738
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,normuon,key,0,0.997762143611908,0.06688378006219864,0.9994232654571533,0.0065477206371724606
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,normuon,key,5,0.9967976212501526,0.08003728836774826,1.0001662969589233,0.011773187667131424
late,late/muon-lr1e-3/checkpoint-782,10,0.layers.10.attn.Wqkv.weight,2026082703,normuon,key,11,0.9978589415550232,0.0654311329126358,0.9998052716255188,0.00802152045071125
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,adamw,query,0,0.9309659004211426,0.37197941541671753,1.0021432638168335,0.01717747561633587
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,adamw,query,5,0.9446595907211304,0.3330838084220886,1.0023354291915894,0.02160555124282837
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,adamw,query,11,0.958044707775116,0.28933069109916687,0.9975659847259521,0.018059972673654556
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,adamw,key,0,0.932116687297821,0.36851274967193604,1.0002574920654297,0.019951386377215385
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,adamw,key,5,0.9462978839874268,0.3280743956565857,1.0020869970321655,0.021899528801441193
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,adamw,key,11,0.9369667172431946,0.3539803922176361,0.9936142563819885,0.03747093677520752
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,muon,query,0,0.9926873445510864,0.12089800834655762,0.9993678331375122,0.0034665337298065424
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,muon,query,5,0.9936074614524841,0.11308693140745163,1.0002729892730713,0.0031891383696347475
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,muon,query,11,0.9966375231742859,0.0820263996720314,1.000431776046753,0.002878991886973381
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,muon,key,0,0.9970405101776123,0.07694196701049805,1.0001839399337769,0.0030772641766816378
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,muon,key,5,0.9963050484657288,0.0859665498137474,1.0000576972961426,0.0029874371830374002
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,muon,key,11,0.9976845979690552,0.06806681305170059,1.0004109144210815,0.0021567458752542734
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,normuon,query,0,0.9863371253013611,0.16519960761070251,0.9986631274223328,0.012695612385869026
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,normuon,query,5,0.9900075793266296,0.14135944843292236,0.9998778700828552,0.013744336552917957
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,normuon,query,11,0.9945817589759827,0.1041579619050026,1.0010489225387573,0.011049031279981136
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,normuon,key,0,0.9923672676086426,0.12361640483140945,1.000953197479248,0.01283353567123413
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,normuon,key,5,0.9945572018623352,0.10432702302932739,0.9998598098754883,0.008364589884877205
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082701,normuon,key,11,0.9964640736579895,0.08417642116546631,1.0015881061553955,0.006200656294822693
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,adamw,query,0,0.9432703256607056,0.3380241096019745,1.0066676139831543,0.02984558418393135
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,adamw,query,5,0.9593409895896912,0.2856823205947876,1.0034939050674438,0.024134032428264618
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,adamw,query,11,0.9556796550750732,0.29719868302345276,0.9963089227676392,0.020029082894325256
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,adamw,key,0,0.9433726072311401,0.3362346887588501,0.9981977939605713,0.01639395020902157
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,adamw,key,5,0.9634185433387756,0.27084338665008545,1.0025522708892822,0.016638539731502533
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,adamw,key,11,0.9387929439544678,0.3491639196872711,0.9957815408706665,0.03430396318435669
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,muon,query,0,0.9928553700447083,0.1195300817489624,0.999869704246521,0.003379861358553171
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,muon,query,5,0.9935587048530579,0.11350315809249878,1.0000367164611816,0.003156662220135331
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,muon,query,11,0.9967063665390015,0.08116749674081802,1.0001333951950073,0.002386624924838543
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,muon,key,0,0.9969356656074524,0.07828966528177261,1.0000971555709839,0.002688055159524083
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,muon,key,5,0.9961998462677002,0.08718059957027435,1.0000226497650146,0.0024521038867533207
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,muon,key,11,0.9977400302886963,0.0672415941953659,1.0003095865249634,0.0021180182229727507
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,query,0,0.9869086742401123,0.161725252866745,0.9989012479782104,0.018714623525738716
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,query,5,0.9903618097305298,0.13881196081638336,0.9995859265327454,0.011234642937779427
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,query,11,0.9940953254699707,0.10876136273145676,1.0014846324920654,0.012544335797429085
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,key,0,0.9919912219047546,0.12662804126739502,1.0010013580322266,0.014226882718503475
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,key,5,0.9941110014915466,0.10848544538021088,0.9992002844810486,0.010018154978752136
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082702,normuon,key,11,0.9962372183799744,0.08676954358816147,1.0004359483718872,0.008026307448744774
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,query,0,0.9342043995857239,0.36366385221481323,1.0048388242721558,0.020518790930509567
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,query,5,0.9661582708358765,0.2607457935810089,1.0042372941970825,0.02204936556518078
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,query,11,0.9539124965667725,0.30366089940071106,1.000379204750061,0.021359393373131752
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,key,0,0.9385107159614563,0.3504064083099365,0.998403787612915,0.025584977120161057
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,key,5,0.965233564376831,0.26415225863456726,1.0033408403396606,0.017476597800850868
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,adamw,key,11,0.932756245136261,0.36658158898353577,0.9992125630378723,0.028839565813541412
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,query,0,0.9928893446922302,0.11925071477890015,0.9999791979789734,0.0037081872578710318
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,query,5,0.9935287833213806,0.11376219987869263,0.9999682903289795,0.0036534632090479136
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,query,11,0.9967243671417236,0.08093415945768356,0.999839723110199,0.0025838371366262436
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,key,0,0.9968760013580322,0.07904741913080215,1.0000710487365723,0.002861547749489546
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,key,5,0.9962878227233887,0.08619008213281631,1.0005359649658203,0.0028019759338349104
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,muon,key,11,0.9976744651794434,0.06820644438266754,1.0001964569091797,0.002318498445674777
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,query,0,0.9853900671005249,0.17090797424316406,0.9996452331542969,0.012890996411442757
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,query,5,0.9899436235427856,0.1418311595916748,1.000168800354004,0.01139763556420803
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,query,11,0.994522213935852,0.10472573339939117,1.001025915145874,0.008696556091308594
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,key,0,0.9904841780662537,0.13802404701709747,1.000948429107666,0.016956103965640068
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,key,5,0.994813084602356,0.10184705257415771,0.999910295009613,0.007935664616525173
late,late/muon-lr1e-3/checkpoint-782,21,0.layers.21.attn.Wqkv.weight,2026082703,normuon,key,11,0.996477484703064,0.0839698538184166,1.0007643699645996,0.007601569872349501
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,query,0,0.9391736388206482,0.34887540340423584,1.0005022287368774,0.033918801695108414
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,query,5,0.9259359240531921,0.38521283864974976,1.0017396211624146,0.019457101821899414
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,query,11,0.9627858996391296,0.2729271650314331,1.000810980796814,0.02003856934607029
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,key,0,0.9382753372192383,0.3511021137237549,0.9985485672950745,0.034968238323926926
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,key,5,0.9230167269706726,0.39246007800102234,1.0003780126571655,0.019639024510979652
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,adamw,key,11,0.9566324949264526,0.2948288023471832,1.0021246671676636,0.030333444476127625
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,query,0,0.999176025390625,0.0406000092625618,1.0001850128173828,0.0014394359895959496
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,query,5,0.9992438554763794,0.0388822928071022,0.9995900392532349,0.0013834163546562195
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,query,11,0.9994469881057739,0.033268190920352936,1.0003341436386108,0.0015602319035679102
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,key,0,0.9990077018737793,0.0445578470826149,1.0002918243408203,0.001476924167945981
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,key,5,0.9993453621864319,0.03618904948234558,1.0002648830413818,0.001214832067489624
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,muon,key,11,0.9994450807571411,0.033315449953079224,1.0000454187393188,0.0011805851245298982
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,query,0,0.9952539205551147,0.09742845594882965,1.0000158548355103,0.014016779139637947
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,query,5,0.9964259266853333,0.08448152244091034,0.997708797454834,0.011346345767378807
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,query,11,0.9961759448051453,0.08748187869787216,1.0005683898925781,0.013010242022573948
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,key,0,0.9958077073097229,0.09158511459827423,1.0003383159637451,0.017589526250958443
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,key,5,0.9968520998954773,0.07929222285747528,0.9980112314224243,0.009857868775725365
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082701,normuon,key,11,0.9943723082542419,0.1059914156794548,0.9976188540458679,0.014812967739999294
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,query,0,0.9444830417633057,0.3334181010723114,1.001190185546875,0.02672174572944641
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,query,5,0.9520491361618042,0.3095739185810089,0.999308705329895,0.017079956829547882
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,query,11,0.9590386748313904,0.28623539209365845,1.0000988245010376,0.017187222838401794
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,key,0,0.9396288394927979,0.34729617834091187,0.998932421207428,0.03581130504608154
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,key,5,0.9498476386070251,0.31718695163726807,1.002933144569397,0.0257461778819561
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082702,adamw,key,11,0.9506881833076477,0.31393319368362427,0.9992895126342773,0.016188548877835274
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,query,0,0.9992011189460754,0.03996916115283966,1.0000160932540894,0.0014060958055779338
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,query,5,0.999244213104248,0.03887985274195671,1.0000101327896118,0.0012985067442059517
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,query,11,0.9994663596153259,0.03266921639442444,1.0000596046447754,0.0012078311992809176
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,key,0,0.9989922046661377,0.044907912611961365,1.0004469156265259,0.0017555446829646826
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,key,5,0.9993366003036499,0.03642789646983147,1.000193476676941,0.001114982645958662
late,late/normuon-lr1e-3/checkpoint-2345,0,0.layers.0.attn.Wqkv.weight,2026082702,muon,key,11,0.9994704127311707,0.03255458548665047,1.0002986192703247,0.0013004819629713893
